a, Fruling'
5.147 , 14.7364
5.148 , 14.7428
5.149 , 14.7492
5.15 , 14.7555
5.151 , 14.7619
5.152 , 14.7682
5.153 , 14.7746
5.154 , 14.7809
5.155 , 14.7872
5.156 , 14.7935
5.157 , 14.7998
5.158 , 14.8061
5.159 , 14.8124
5.16 , 14.8186
5.161 , 14.8249
5.162 , 14.8312
5.163 , 14.8374
5.164 , 14.8437
5.165 , 14.8499
5.166 , 14.8561
5.167 , 14.8623
5.168 , 14.8685
5.169 , 14.8747
5.17 , 14.8809
5.171 , 14.8871
5.172 , 14.8933
5.173 , 14.8995
5.174 , 14.9056
5.175 , 14.9118
5.176 , 14.9179
5.177 , 14.9241
5.178 , 14.9302
5.179 , 14.9363
5.18 , 14.9424
5.181 , 14.9485
5.182 , 14.9546
5.183 , 14.9607
5.184 , 14.9668
5.185 , 14.9729
5.186 , 14.9789
5.187 , 14.985
5.188 , 14.991
5.189 , 14.9971
5.19 , 15.0031
5.191 , 15.0091
5.192 , 15.0152
5.193 , 15.0212
5.194 , 15.0272
5.195 , 15.0332
5.196 , 15.0392
5.197 , 15.0451
5.198 , 15.0511
5.199 , 15.0571
5.2 , 15.063
5.201 , 15.069
5.202 , 15.0749
5.203 , 15.0809
5.204 , 15.0868
5.205 , 15.0927
5.206 , 15.0986
5.207 , 15.1045
5.208 , 15.1104
5.209 , 15.1163
5.21 , 15.1222
5.211 , 15.128
5.212 , 15.1339
5.213 , 15.1398
5.214 , 15.1456
5.215 , 15.1515
5.216 , 15.1573
5.217 , 15.1631
5.218 , 15.1689
5.219 , 15.1747
5.22 , 15.1806
5.221 , 15.1863
5.222 , 15.1921
5.223 , 15.1979
5.224 , 15.2037
5.225 , 15.2095
5.226 , 15.2152
5.227 , 15.221
5.228 , 15.2267
5.229 , 15.2325
5.23 , 15.2382
5.231 , 15.2439
5.232 , 15.2496
5.233 , 15.2553
5.234 , 15.261
5.235 , 15.2667
5.236 , 15.2724
5.237 , 15.2781
5.238 , 15.2837
5.239 , 15.2894
5.24 , 15.2951
5.241 , 15.3007
5.242 , 15.3064
5.243 , 15.312
5.244 , 15.3176
5.245 , 15.3232
5.246 , 15.3288
5.247 , 15.3345
5.248 , 15.34
5.249 , 15.3456
5.25 , 15.3512
5.251 , 15.3568
5.252 , 15.3624
5.253 , 15.3679
5.254 , 15.3735
5.255 , 15.379
5.256 , 15.3846
5.257 , 15.3901
5.258 , 15.3956
5.259 , 15.4011
5.26 , 15.4067
5.261 , 15.4122
5.262 , 15.4177
5.263 , 15.4231
5.264 , 15.4286
5.265 , 15.4341
5.266 , 15.4396
5.267 , 15.445
5.268 , 15.4505
5.269 , 15.4559
5.27 , 15.4614
5.271 , 15.4668
5.272 , 15.4722
5.273 , 15.4777
5.274 , 15.4831
5.275 , 15.4885
5.276 , 15.4939
5.277 , 15.4993
5.278 , 15.5046
5.279 , 15.51
5.28 , 15.5154
5.281 , 15.5208
5.282 , 15.5261
5.283 , 15.5315
5.284 , 15.5368
5.285 , 15.5421
5.286 , 15.5475
5.287 , 15.5528
5.288 , 15.5581
5.289 , 15.5634
5.29 , 15.5687
5.291 , 15.574
5.292 , 15.5793
5.293 , 15.5846
5.294 , 15.5899
5.295 , 15.5951
5.296 , 15.6004
5.297 , 15.6056
5.298 , 15.6109
5.299 , 15.6161
5.3 , 15.6214
5.301 , 15.6266
5.302 , 15.6318
5.303 , 15.637
5.304 , 15.6422
5.305 , 15.6474
5.306 , 15.6526
5.307 , 15.6578
5.308 , 15.663
5.309 , 15.6681
5.31 , 15.6733
5.311 , 15.6785
5.312 , 15.6836
5.313 , 15.6888
5.314 , 15.6939
5.315 , 15.699
5.316 , 15.7042
5.317 , 15.7093
5.318 , 15.7144
5.319 , 15.7195
5.32 , 15.7246
5.321 , 15.7297
5.322 , 15.7348
5.323 , 15.7399
5.324 , 15.7449
5.325 , 15.75
5.326 , 15.7551
5.327 , 15.7601
5.328 , 15.7652
5.329 , 15.7702
5.33 , 15.7752
5.331 , 15.7803
5.332 , 15.7853
5.333 , 15.7903
5.334 , 15.7953
5.335 , 15.8003
5.336 , 15.8053
5.337 , 15.8103
5.338 , 15.8153
5.339 , 15.8203
5.34 , 15.8252
5.341 , 15.8302
5.342 , 15.8351
5.343 , 15.8401
5.344 , 15.845
5.345 , 15.85
5.346 , 15.8549
5.347 , 15.8598
5.348 , 15.8647
5.349 , 15.8697
5.35 , 15.8746
5.351 , 15.8795
5.352 , 15.8843
5.353 , 15.8892
5.354 , 15.8941
5.355 , 15.899
5.356 , 15.9039
5.357 , 15.9087
5.358 , 15.9136
5.359 , 15.9184
5.36 , 15.9233
5.361 , 15.9281
5.362 , 15.9329
5.363 , 15.9377
5.364 , 15.9426
5.365 , 15.9474
5.366 , 15.9522
5.367 , 15.957
5.368 , 15.9618
5.369 , 15.9666
5.37 , 15.9713
5.371 , 15.9761
5.372 , 15.9809
5.373 , 15.9856
5.374 , 15.9904
5.375 , 15.9951
5.376 , 15.9999
5.377 , 16.0046
5.378 , 16.0093
5.379 , 16.0141
5.38 , 16.0188
5.381 , 16.0235
5.382 , 16.0282
5.383 , 16.0329
5.384 , 16.0376
5.385 , 16.0423
5.386 , 16.047
5.387 , 16.0516
5.388 , 16.0563
5.389 , 16.061
5.39 , 16.0656
5.391 , 16.0703
5.392 , 16.0749
5.393 , 16.0796
5.394 , 16.0842
5.395 , 16.0888
5.396 , 16.0934
5.397 , 16.0981
5.398 , 16.1027
5.399 , 16.1073
5.4 , 16.1119
5.401 , 16.1165
5.402 , 16.121
5.403 , 16.1256
5.404 , 16.1302
5.405 , 16.1348
5.406 , 16.1393
5.407 , 16.1439
5.408 , 16.1484
5.409 , 16.153
5.41 , 16.1575
5.411 , 16.162
5.412 , 16.1666
5.413 , 16.1711
5.414 , 16.1756
5.415 , 16.1801
5.416 , 16.1846
5.417 , 16.1891
5.418 , 16.1936
5.419 , 16.1981
5.42 , 16.2026
5.421 , 16.207
5.422 , 16.2115
5.423 , 16.216
5.424 , 16.2204
5.425 , 16.2249
5.426 , 16.2293
5.427 , 16.2337
5.428 , 16.2382
5.429 , 16.2426
5.43 , 16.247
5.431 , 16.2514
5.432 , 16.2558
5.433 , 16.2602
5.434 , 16.2646
5.435 , 16.269
5.436 , 16.2734
5.437 , 16.2778
5.438 , 16.2822
5.439 , 16.2865
5.44 , 16.2909
5.441 , 16.2953
5.442 , 16.2996
5.443 , 16.304
5.444 , 16.3083
5.445 , 16.3126
5.446 , 16.317
5.447 , 16.3213
5.448 , 16.3256
5.449 , 16.3299
5.45 , 16.3342
5.451 , 16.3385
5.452 , 16.3428
5.453 , 16.3471
5.454 , 16.3514
5.455 , 16.3557
5.456 , 16.3599
5.457 , 16.3642
5.458 , 16.3685
5.459 , 16.3727
5.46 , 16.377
5.461 , 16.3812
5.462 , 16.3855
5.463 , 16.3897
5.464 , 16.3939
5.465 , 16.3981
5.466 , 16.4024
5.467 , 16.4066
5.468 , 16.4108
5.469 , 16.415
5.47 , 16.4192
5.471 , 16.4234
5.472 , 16.4275
5.473 , 16.4317
5.474 , 16.4359
5.475 , 16.4401
5.476 , 16.4442
5.477 , 16.4484
5.478 , 16.4525
5.479 , 16.4567
5.48 , 16.4608
5.481 , 16.4649
5.482 , 16.4691
5.483 , 16.4732
5.484 , 16.4773
5.485 , 16.4814
5.486 , 16.4855
5.487 , 16.4896
5.488 , 16.4937
5.489 , 16.4978
5.49 , 16.5019
5.491 , 16.506
5.492 , 16.5101
5.493 , 16.5141
5.494 , 16.5182
5.495 , 16.5222
5.496 , 16.5263
5.497 , 16.5303
5.498 , 16.5344
5.499 , 16.5384
5.5 , 16.5425
5.501 , 16.5465
5.502 , 16.5505
5.503 , 16.5545
5.504 , 16.5585
5.505 , 16.5625
5.506 , 16.5665
5.507 , 16.5705
5.508 , 16.5745
5.509 , 16.5785
5.51 , 16.5825
5.511 , 16.5865
5.512 , 16.5904
5.513 , 16.5944
5.514 , 16.5983
5.515 , 16.6023
5.516 , 16.6062
5.517 , 16.6102
5.518 , 16.6141
5.519 , 16.6181
5.52 , 16.622
5.521 , 16.6259
5.522 , 16.6298
5.523 , 16.6337
5.524 , 16.6376
5.525 , 16.6415
5.526 , 16.6454
5.527 , 16.6493
5.528 , 16.6532
5.529 , 16.6571
5.53 , 16.661
5.531 , 16.6648
5.532 , 16.6687
5.533 , 16.6725
5.534 , 16.6764
5.535 , 16.6803
5.536 , 16.6841
5.537 , 16.6879
5.538 , 16.6918
5.539 , 16.6956
5.54 , 16.6994
5.541 , 16.7032
5.542 , 16.707
5.543 , 16.7109
5.544 , 16.7147
5.545 , 16.7185
5.546 , 16.7222
5.547 , 16.726
5.548 , 16.7298
5.549 , 16.7336
5.55 , 16.7374
5.551 , 16.7411
5.552 , 16.7449
5.553 , 16.7487
5.554 , 16.7524
5.555 , 16.7562
5.556 , 16.7599
5.557 , 16.7636
5.558 , 16.7674
5.559 , 16.7711
5.56 , 16.7748
5.561 , 16.7785
5.562 , 16.7822
5.563 , 16.7859
5.564 , 16.7896
5.565 , 16.7933
5.566 , 16.797
5.567 , 16.8007
5.568 , 16.8044
5.569 , 16.8081
5.57 , 16.8118
5.571 , 16.8154
5.572 , 16.8191
5.573 , 16.8227
5.574 , 16.8264
5.575 , 16.83
5.576 , 16.8337
5.577 , 16.8373
5.578 , 16.841
5.579 , 16.8446
5.58 , 16.8482
5.581 , 16.8518
5.582 , 16.8554
5.583 , 16.859
5.584 , 16.8626
5.585 , 16.8662
5.586 , 16.8698
5.587 , 16.8734
5.588 , 16.877
5.589 , 16.8806
5.59 , 16.8842
5.591 , 16.8877
5.592 , 16.8913
5.593 , 16.8949
5.594 , 16.8984
5.595 , 16.902
5.596 , 16.9055
5.597 , 16.909
5.598 , 16.9126
5.599 , 16.9161
5.6 , 16.9196
5.601 , 16.9232
5.602 , 16.9267
5.603 , 16.9302
5.604 , 16.9337
5.605 , 16.9372
5.606 , 16.9407
5.607 , 16.9442
5.608 , 16.9477
5.609 , 16.9512
5.61 , 16.9546
5.611 , 16.9581
5.612 , 16.9616
5.613 , 16.965
5.614 , 16.9685
5.615 , 16.972
5.616 , 16.9754
5.617 , 16.9788
5.618 , 16.9823
5.619 , 16.9857
5.62 , 16.9892
5.621 , 16.9926
5.622 , 16.996
5.623 , 16.9994
5.624 , 17.0028
5.625 , 17.0062
5.626 , 17.0096
5.627 , 17.013
5.628 , 17.0164
5.629 , 17.0198
5.63 , 17.0232
5.631 , 17.0266
5.632 , 17.03
5.633 , 17.0333
5.634 , 17.0367
5.635 , 17.0401
5.636 , 17.0434
5.637 , 17.0468
5.638 , 17.0501
5.639 , 17.0535
5.64 , 17.0568
5.641 , 17.0601
5.642 , 17.0635
5.643 , 17.0668
5.644 , 17.0701
5.645 , 17.0734
5.646 , 17.0767
5.647 , 17.08
5.648 , 17.0833
5.649 , 17.0866
5.65 , 17.0899
5.651 , 17.0932
5.652 , 17.0965
5.653 , 17.0998
5.654 , 17.103
5.655 , 17.1063
5.656 , 17.1096
5.657 , 17.1128
5.658 , 17.1161
5.659 , 17.1193
5.66 , 17.1226
5.661 , 17.1258
5.662 , 17.1291
5.663 , 17.1323
5.664 , 17.1355
5.665 , 17.1387
5.666 , 17.142
5.667 , 17.1452
5.668 , 17.1484
5.669 , 17.1516
5.67 , 17.1548
5.671 , 17.158
5.672 , 17.1612
5.673 , 17.1644
5.674 , 17.1676
5.675 , 17.1707
5.676 , 17.1739
5.677 , 17.1771
5.678 , 17.1802
5.679 , 17.1834
5.68 , 17.1866
5.681 , 17.1897
5.682 , 17.1929
5.683 , 17.196
5.684 , 17.1991
5.685 , 17.2023
5.686 , 17.2054
5.687 , 17.2085
5.688 , 17.2117
5.689 , 17.2148
5.69 , 17.2179
5.691 , 17.221
5.692 , 17.2241
5.693 , 17.2272
5.694 , 17.2303
5.695 , 17.2334
5.696 , 17.2365
5.697 , 17.2396
5.698 , 17.2426
5.699 , 17.2457
5.7 , 17.2488
5.701 , 17.2518
5.702 , 17.2549
5.703 , 17.258
5.704 , 17.261
5.705 , 17.264
5.706 , 17.2671
5.707 , 17.2701
5.708 , 17.2732
5.709 , 17.2762
5.71 , 17.2792
5.711 , 17.2822
5.712 , 17.2853
5.713 , 17.2883
5.714 , 17.2913
5.715 , 17.2943
5.716 , 17.2973
5.717 , 17.3003
5.718 , 17.3033
5.719 , 17.3063
5.72 , 17.3092
5.721 , 17.3122
5.722 , 17.3152
5.723 , 17.3182
5.724 , 17.3211
5.725 , 17.3241
5.726 , 17.327
5.727 , 17.33
5.728 , 17.3329
5.729 , 17.3359
5.73 , 17.3388
5.731 , 17.3418
5.732 , 17.3447
5.733 , 17.3476
5.734 , 17.3505
5.735 , 17.3535
5.736 , 17.3564
5.737 , 17.3593
5.738 , 17.3622
5.739 , 17.3651
5.74 , 17.368
5.741 , 17.3709
5.742 , 17.3738
5.743 , 17.3767
5.744 , 17.3795
5.745 , 17.3824
5.746 , 17.3853
5.747 , 17.3882
5.748 , 17.391
5.749 , 17.3939
5.75 , 17.3967
5.751 , 17.3996
5.752 , 17.4024
5.753 , 17.4053
5.754 , 17.4081
5.755 , 17.4109
5.756 , 17.4138
5.757 , 17.4166
5.758 , 17.4194
5.759 , 17.4222
5.76 , 17.4251
5.761 , 17.4279
5.762 , 17.4307
5.763 , 17.4335
5.764 , 17.4363
5.765 , 17.4391
5.766 , 17.4419
5.767 , 17.4446
5.768 , 17.4474
5.769 , 17.4502
5.77 , 17.453
5.771 , 17.4557
5.772 , 17.4585
5.773 , 17.4613
5.774 , 17.464
5.775 , 17.4668
5.776 , 17.4695
5.777 , 17.4723
5.778 , 17.475
5.779 , 17.4777
5.78 , 17.4805
5.781 , 17.4832
5.782 , 17.4859
5.783 , 17.4887
5.784 , 17.4914
5.785 , 17.4941
5.786 , 17.4968
5.787 , 17.4995
5.788 , 17.5022
5.789 , 17.5049
5.79 , 17.5076
5.791 , 17.5103
5.792 , 17.5129
5.793 , 17.5156
5.794 , 17.5183
5.795 , 17.521
5.796 , 17.5236
5.797 , 17.5263
5.798 , 17.529
5.799 , 17.5316
5.8 , 17.5343
5.801 , 17.5369
5.802 , 17.5396
5.803 , 17.5422
5.804 , 17.5448
5.805 , 17.5475
5.806 , 17.5501
5.807 , 17.5527
5.808 , 17.5553
5.809 , 17.558
5.81 , 17.5606
5.811 , 17.5632
5.812 , 17.5658
5.813 , 17.5684
5.814 , 17.571
5.815 , 17.5736
5.816 , 17.5762
5.817 , 17.5787
5.818 , 17.5813
5.819 , 17.5839
5.82 , 17.5865
5.821 , 17.589
5.822 , 17.5916
5.823 , 17.5942
5.824 , 17.5967
5.825 , 17.5993
5.826 , 17.6018
5.827 , 17.6044
5.828 , 17.6069
5.829 , 17.6094
5.83 , 17.612
5.831 , 17.6145
5.832 , 17.617
5.833 , 17.6196
5.834 , 17.6221
5.835 , 17.6246
5.836 , 17.6271
5.837 , 17.6296
5.838 , 17.6321
5.839 , 17.6346
5.84 , 17.6371
5.841 , 17.6396
5.842 , 17.6421
5.843 , 17.6446
5.844 , 17.647
5.845 , 17.6495
5.846 , 17.652
5.847 , 17.6545
5.848 , 17.6569
5.849 , 17.6594
5.85 , 17.6618
5.851 , 17.6643
5.852 , 17.6667
5.853 , 17.6692
5.854 , 17.6716
5.855 , 17.6741
5.856 , 17.6765
5.857 , 17.6789
5.858 , 17.6813
5.859 , 17.6838
5.86 , 17.6862
5.861 , 17.6886
5.862 , 17.691
5.863 , 17.6934
5.864 , 17.6958
5.865 , 17.6982
5.866 , 17.7006
5.867 , 17.703
5.868 , 17.7054
5.869 , 17.7078
5.87 , 17.7102
5.871 , 17.7125
5.872 , 17.7149
5.873 , 17.7173
5.874 , 17.7196
5.875 , 17.722
5.876 , 17.7244
5.877 , 17.7267
5.878 , 17.7291
5.879 , 17.7314
5.88 , 17.7337
5.881 , 17.7361
5.882 , 17.7384
5.883 , 17.7407
5.884 , 17.7431
5.885 , 17.7454
5.886 , 17.7477
5.887 , 17.75
5.888 , 17.7523
5.889 , 17.7547
5.89 , 17.757
5.891 , 17.7593
5.892 , 17.7616
5.893 , 17.7639
5.894 , 17.7661
5.895 , 17.7684
5.896 , 17.7707
5.897 , 17.773
5.898 , 17.7753
5.899 , 17.7775
5.9 , 17.7798
5.901 , 17.7821
5.902 , 17.7843
5.903 , 17.7866
5.904 , 17.7888
5.905 , 17.7911
5.906 , 17.7933
5.907 , 17.7956
5.908 , 17.7978
5.909 , 17.8001
5.91 , 17.8023
5.911 , 17.8045
5.912 , 17.8067
5.913 , 17.809
5.914 , 17.8112
5.915 , 17.8134
5.916 , 17.8156
5.917 , 17.8178
5.918 , 17.82
5.919 , 17.8222
5.92 , 17.8244
5.921 , 17.8266
5.922 , 17.8288
5.923 , 17.831
5.924 , 17.8331
5.925 , 17.8353
5.926 , 17.8375
5.927 , 17.8397
5.928 , 17.8418
5.929 , 17.844
5.93 , 17.8461
5.931 , 17.8483
5.932 , 17.8504
5.933 , 17.8526
5.934 , 17.8547
5.935 , 17.8569
5.936 , 17.859
5.937 , 17.8612
5.938 , 17.8633
5.939 , 17.8654
5.94 , 17.8675
5.941 , 17.8696
5.942 , 17.8718
5.943 , 17.8739
5.944 , 17.876
5.945 , 17.8781
5.946 , 17.8802
5.947 , 17.8823
5.948 , 17.8844
5.949 , 17.8865
5.95 , 17.8886
5.951 , 17.8906
5.952 , 17.8927
5.953 , 17.8948
5.954 , 17.8969
5.955 , 17.8989
5.956 , 17.901
5.957 , 17.9031
5.958 , 17.9051
5.959 , 17.9072
5.96 , 17.9092
5.961 , 17.9113
5.962 , 17.9133
5.963 , 17.9154
5.964 , 17.9174
5.965 , 17.9194
5.966 , 17.9215
5.967 , 17.9235
5.968 , 17.9255
5.969 , 17.9275
5.97 , 17.9295
5.971 , 17.9316
5.972 , 17.9336
5.973 , 17.9356
5.974 , 17.9376
5.975 , 17.9396
5.976 , 17.9416
5.977 , 17.9436
5.978 , 17.9456
5.979 , 17.9475
5.98 , 17.9495
5.981 , 17.9515
5.982 , 17.9535
5.983 , 17.9554
5.984 , 17.9574
5.985 , 17.9594
5.986 , 17.9613
5.987 , 17.9633
5.988 , 17.9652
5.989 , 17.9672
5.99 , 17.9691
5.991 , 17.9711
5.992 , 17.973
5.993 , 17.975
5.994 , 17.9769
5.995 , 17.9788
5.996 , 17.9807
5.997 , 17.9827
5.998 , 17.9846
5.999 , 17.9865
6 , 17.9884
6.001 , 17.9903
6.002 , 17.9922
6.003 , 17.9941
6.004 , 17.996
6.005 , 17.9979
6.006 , 17.9998
6.007 , 18.0017
6.008 , 18.0036
6.009 , 18.0055
6.01 , 18.0073
6.011 , 18.0092
6.012 , 18.0111
6.013 , 18.013
6.014 , 18.0148
6.015 , 18.0167
6.016 , 18.0185
6.017 , 18.0204
6.018 , 18.0222
6.019 , 18.0241
6.02 , 18.0259
6.021 , 18.0278
6.022 , 18.0296
6.023 , 18.0314
6.024 , 18.0333
6.025 , 18.0351
6.026 , 18.0369
6.027 , 18.0387
6.028 , 18.0406
6.029 , 18.0424
6.03 , 18.0442
6.031 , 18.046
6.032 , 18.0478
6.033 , 18.0496
6.034 , 18.0514
6.035 , 18.0532
6.036 , 18.055
6.037 , 18.0568
6.038 , 18.0585
6.039 , 18.0603
6.04 , 18.0621
6.041 , 18.0639
6.042 , 18.0656
6.043 , 18.0674
6.044 , 18.0692
6.045 , 18.0709
6.046 , 18.0727
6.047 , 18.0744
6.048 , 18.0762
6.049 , 18.0779
6.05 , 18.0797
6.051 , 18.0814
6.052 , 18.0832
6.053 , 18.0849
6.054 , 18.0866
6.055 , 18.0883
6.056 , 18.0901
6.057 , 18.0918
6.058 , 18.0935
6.059 , 18.0952
6.06 , 18.0969
6.061 , 18.0986
6.062 , 18.1003
6.063 , 18.102
6.064 , 18.1037
6.065 , 18.1054
6.066 , 18.1071
6.067 , 18.1088
6.068 , 18.1105
6.069 , 18.1122
6.07 , 18.1138
6.071 , 18.1155
6.072 , 18.1172
6.073 , 18.1189
6.074 , 18.1205
6.075 , 18.1222
6.076 , 18.1238
6.077 , 18.1255
6.078 , 18.1271
6.079 , 18.1288
6.08 , 18.1304
6.081 , 18.1321
6.082 , 18.1337
6.083 , 18.1353
6.084 , 18.137
6.085 , 18.1386
6.086 , 18.1402
6.087 , 18.1419
6.088 , 18.1435
6.089 , 18.1451
6.09 , 18.1467
6.091 , 18.1483
6.092 , 18.1499
6.093 , 18.1515
6.094 , 18.1531
6.095 , 18.1547
6.096 , 18.1563
6.097 , 18.1579
6.098 , 18.1595
6.099 , 18.1611
6.1 , 18.1626
6.101 , 18.1642
6.102 , 18.1658
6.103 , 18.1674
6.104 , 18.1689
6.105 , 18.1705
6.106 , 18.1721
6.107 , 18.1736
6.108 , 18.1752
6.109 , 18.1767
6.11 , 18.1783
6.111 , 18.1798
6.112 , 18.1813
6.113 , 18.1829
6.114 , 18.1844
6.115 , 18.1859
6.116 , 18.1875
6.117 , 18.189
6.118 , 18.1905
6.119 , 18.192
6.12 , 18.1936
6.121 , 18.1951
6.122 , 18.1966
6.123 , 18.1981
6.124 , 18.1996
6.125 , 18.2011
6.126 , 18.2026
6.127 , 18.2041
6.128 , 18.2056
6.129 , 18.2071
6.13 , 18.2085
6.131 , 18.21
6.132 , 18.2115
6.133 , 18.213
6.134 , 18.2144
6.135 , 18.2159
6.136 , 18.2174
6.137 , 18.2188
6.138 , 18.2203
6.139 , 18.2218
6.14 , 18.2232
6.141 , 18.2247
6.142 , 18.2261
6.143 , 18.2275
6.144 , 18.229
6.145 , 18.2304
6.146 , 18.2319
6.147 , 18.2333
6.148 , 18.2347
6.149 , 18.2361
6.15 , 18.2376
6.151 , 18.239
6.152 , 18.2404
6.153 , 18.2418
6.154 , 18.2432
6.155 , 18.2446
6.156 , 18.246
6.157 , 18.2474
6.158 , 18.2488
6.159 , 18.2502
6.16 , 18.2516
6.161 , 18.253
6.162 , 18.2544
6.163 , 18.2557
6.164 , 18.2571
6.165 , 18.2585
6.166 , 18.2599
6.167 , 18.2612
6.168 , 18.2626
6.169 , 18.264
6.17 , 18.2653
6.171 , 18.2667
6.172 , 18.268
6.173 , 18.2694
6.174 , 18.2707
6.175 , 18.2721
6.176 , 18.2734
6.177 , 18.2748
6.178 , 18.2761
6.179 , 18.2774
6.18 , 18.2787
6.181 , 18.2801
6.182 , 18.2814
6.183 , 18.2827
6.184 , 18.284
6.185 , 18.2853
6.186 , 18.2867
6.187 , 18.288
6.188 , 18.2893
6.189 , 18.2906
6.19 , 18.2919
6.191 , 18.2932
6.192 , 18.2945
6.193 , 18.2957
6.194 , 18.297
6.195 , 18.2983
6.196 , 18.2996
6.197 , 18.3009
6.198 , 18.3021
6.199 , 18.3034
6.2 , 18.3047
6.201 , 18.3059
6.202 , 18.3072
6.203 , 18.3085
6.204 , 18.3097
6.205 , 18.311
6.206 , 18.3122
6.207 , 18.3135
6.208 , 18.3147
6.209 , 18.3159
6.21 , 18.3172
6.211 , 18.3184
6.212 , 18.3196
6.213 , 18.3209
6.214 , 18.3221
6.215 , 18.3233
6.216 , 18.3245
6.217 , 18.3258
6.218 , 18.327
6.219 , 18.3282
6.22 , 18.3294
6.221 , 18.3306
6.222 , 18.3318
6.223 , 18.333
6.224 , 18.3342
6.225 , 18.3354
6.226 , 18.3366
6.227 , 18.3378
6.228 , 18.3389
6.229 , 18.3401
6.23 , 18.3413
6.231 , 18.3425
6.232 , 18.3436
6.233 , 18.3448
6.234 , 18.346
6.235 , 18.3471
6.236 , 18.3483
6.237 , 18.3495
6.238 , 18.3506
6.239 , 18.3518
6.24 , 18.3529
6.241 , 18.3541
6.242 , 18.3552
6.243 , 18.3563
6.244 , 18.3575
6.245 , 18.3586
6.246 , 18.3597
6.247 , 18.3609
6.248 , 18.362
6.249 , 18.3631
6.25 , 18.3642
6.251 , 18.3653
6.252 , 18.3665
6.253 , 18.3676
6.254 , 18.3687
6.255 , 18.3698
6.256 , 18.3709
6.257 , 18.372
6.258 , 18.3731
6.259 , 18.3742
6.26 , 18.3752
6.261 , 18.3763
6.262 , 18.3774
6.263 , 18.3785
6.264 , 18.3796
6.265 , 18.3806
6.266 , 18.3817
6.267 , 18.3828
6.268 , 18.3839
6.269 , 18.3849
6.27 , 18.386
6.271 , 18.387
6.272 , 18.3881
6.273 , 18.3891
6.274 , 18.3902
6.275 , 18.3912
6.276 , 18.3923
6.277 , 18.3933
6.278 , 18.3944
6.279 , 18.3954
6.28 , 18.3964
6.281 , 18.3974
6.282 , 18.3985
6.283 , 18.3995
