a, Fruling
0.967 , 418.18
0.968 , 418.181
0.969 , 418.183
0.97 , 418.184
0.971 , 418.185
0.972 , 418.186
0.973 , 418.187
0.974 , 418.188
0.975 , 418.189
0.976 , 418.191
0.977 , 418.192
0.978 , 418.193
0.979 , 418.194
0.98 , 418.195
0.981 , 418.196
0.982 , 418.197
0.983 , 418.199
0.984 , 418.2
0.985 , 418.201
0.986 , 418.202
0.987 , 418.203
0.988 , 418.204
0.989 , 418.205
0.99 , 418.207
0.991 , 418.208
0.992 , 418.209
0.993 , 418.21
0.994 , 418.211
0.995 , 418.212
0.996 , 418.213
0.997 , 418.215
0.998 , 418.216
0.999 , 418.217
1 , 418.218
1.001 , 418.219
1.002 , 418.22
1.003 , 418.221
1.004 , 418.223
1.005 , 418.224
1.006 , 418.225
1.007 , 418.226
1.008 , 418.227
1.009 , 418.228
1.01 , 418.229
1.011 , 418.23
1.012 , 418.232
1.013 , 418.233
1.014 , 418.234
1.015 , 418.235
1.016 , 418.236
1.017 , 418.237
1.018 , 418.238
1.019 , 418.239
1.02 , 418.241
1.021 , 418.242
1.022 , 418.243
1.023 , 418.244
1.024 , 418.245
1.025 , 418.246
1.026 , 418.247
1.027 , 418.248
1.028 , 418.25
1.029 , 418.251
1.03 , 418.252
1.031 , 418.253
1.032 , 418.254
1.033 , 418.255
1.034 , 418.256
1.035 , 418.257
1.036 , 418.259
1.037 , 418.26
1.038 , 418.261
1.039 , 418.262
1.04 , 418.263
1.041 , 418.264
1.042 , 418.265
1.043 , 418.266
1.044 , 418.267
1.045 , 418.269
1.046 , 418.27
1.047 , 418.271
1.048 , 418.272
1.049 , 418.273
1.05 , 418.274
1.051 , 418.275
1.052 , 418.276
1.053 , 418.277
1.054 , 418.279
1.055 , 418.28
1.056 , 418.281
1.057 , 418.282
1.058 , 418.283
1.059 , 418.284
1.06 , 418.285
1.061 , 418.286
1.062 , 418.287
1.063 , 418.289
1.064 , 418.29
1.065 , 418.291
1.066 , 418.292
1.067 , 418.293
1.068 , 418.294
1.069 , 418.295
1.07 , 418.296
1.071 , 418.297
1.072 , 418.298
1.073 , 418.3
1.074 , 418.301
1.075 , 418.302
1.076 , 418.303
1.077 , 418.304
1.078 , 418.305
1.079 , 418.306
1.08 , 418.307
1.081 , 418.308
1.082 , 418.309
1.083 , 418.311
1.084 , 418.312
1.085 , 418.313
1.086 , 418.314
1.087 , 418.315
1.088 , 418.316
1.089 , 418.317
1.09 , 418.318
1.091 , 418.319
1.092 , 418.32
1.093 , 418.321
1.094 , 418.323
1.095 , 418.324
1.096 , 418.325
1.097 , 418.326
1.098 , 418.327
1.099 , 418.328
1.1 , 418.329
1.101 , 418.33
1.102 , 418.331
1.103 , 418.332
1.104 , 418.333
1.105 , 418.335
1.106 , 418.336
1.107 , 418.337
1.108 , 418.338
1.109 , 418.339
1.11 , 418.34
1.111 , 418.341
1.112 , 418.342
1.113 , 418.343
1.114 , 418.344
1.115 , 418.345
1.116 , 418.346
1.117 , 418.348
1.118 , 418.349
1.119 , 418.35
