a, Fruling
2.239 , 417.58
2.24 , 417.579
2.241 , 417.578
2.242 , 417.577
2.243 , 417.576
2.244 , 417.575
2.245 , 417.575
2.246 , 417.574
2.247 , 417.573
2.248 , 417.572
2.249 , 417.571
2.25 , 417.57
2.251 , 417.569
2.252 , 417.568
2.253 , 417.567
2.254 , 417.566
2.255 , 417.565
2.256 , 417.564
2.257 , 417.563
2.258 , 417.562
2.259 , 417.561
2.26 , 417.56
2.261 , 417.559
2.262 , 417.558
2.263 , 417.557
2.264 , 417.556
2.265 , 417.555
2.266 , 417.554
2.267 , 417.553
2.268 , 417.552
2.269 , 417.552
2.27 , 417.551
2.271 , 417.55
2.272 , 417.549
2.273 , 417.548
2.274 , 417.547
2.275 , 417.546
2.276 , 417.545
2.277 , 417.544
2.278 , 417.543
2.279 , 417.542
2.28 , 417.541
2.281 , 417.54
2.282 , 417.539
2.283 , 417.538
2.284 , 417.537
2.285 , 417.536
2.286 , 417.535
2.287 , 417.534
2.288 , 417.533
2.289 , 417.532
2.29 , 417.531
2.291 , 417.53
2.292 , 417.529
2.293 , 417.528
2.294 , 417.527
2.295 , 417.526
2.296 , 417.526
2.297 , 417.525
2.298 , 417.524
2.299 , 417.523
2.3 , 417.522
2.301 , 417.521
2.302 , 417.52
2.303 , 417.519
2.304 , 417.518
2.305 , 417.517
2.306 , 417.516
2.307 , 417.515
2.308 , 417.514
2.309 , 417.513
2.31 , 417.512
2.311 , 417.511
2.312 , 417.51
2.313 , 417.509
2.314 , 417.508
2.315 , 417.507
2.316 , 417.506
2.317 , 417.505
2.318 , 417.504
2.319 , 417.503
2.32 , 417.502
2.321 , 417.501
2.322 , 417.5
2.323 , 417.499
2.324 , 417.498
2.325 , 417.497
2.326 , 417.497
2.327 , 417.496
2.328 , 417.495
2.329 , 417.494
2.33 , 417.493
2.331 , 417.492
2.332 , 417.491
2.333 , 417.49
2.334 , 417.489
2.335 , 417.488
2.336 , 417.487
2.337 , 417.486
2.338 , 417.485
2.339 , 417.484
2.34 , 417.483
2.341 , 417.482
2.342 , 417.481
2.343 , 417.48
2.344 , 417.479
2.345 , 417.478
2.346 , 417.477
2.347 , 417.476
2.348 , 417.475
2.349 , 417.474
2.35 , 417.473
2.351 , 417.472
2.352 , 417.471
2.353 , 417.47
2.354 , 417.469
2.355 , 417.468
2.356 , 417.467
2.357 , 417.466
2.358 , 417.465
2.359 , 417.464
2.36 , 417.463
2.361 , 417.462
2.362 , 417.461
2.363 , 417.461
2.364 , 417.46
2.365 , 417.459
2.366 , 417.458
2.367 , 417.457
2.368 , 417.456
2.369 , 417.455
2.37 , 417.454
2.371 , 417.453
2.372 , 417.452
2.373 , 417.451
2.374 , 417.45
2.375 , 417.449
2.376 , 417.448
2.377 , 417.447
2.378 , 417.446
2.379 , 417.445
2.38 , 417.444
2.381 , 417.443
2.382 , 417.442
2.383 , 417.441
2.384 , 417.44
2.385 , 417.439
2.386 , 417.438
2.387 , 417.437
2.388 , 417.436
2.389 , 417.435
2.39 , 417.434
2.391 , 417.433
2.392 , 417.432
2.393 , 417.431
2.394 , 417.43
2.395 , 417.429
2.396 , 417.428
2.397 , 417.427
