a(radian),a(degree),Eruling, Ebend
2.133,122.212, 247.561, 5.33497, 1
2.134,122.269, 247.783, 5.34046, 1
2.135,122.326, 248.004, 5.34597, 1
2.136,122.384, 248.224, 5.35149, 1
2.137,122.441, 248.444, 5.35702, 1
2.138,122.498, 248.663, 5.36257, 1
2.139,122.556, 248.881, 5.36813, 1
2.14,122.613, 249.098, 5.37371, 1
2.141,122.67, 249.315, 5.3793, 1
2.142,122.728, 249.531, 5.38491, 1
2.143,122.785, 249.746, 5.39054, 1
2.144,122.842, 249.961, 5.39617, 1
2.145,122.899, 250.175, 5.40183, 1
2.146,122.957, 250.388, 5.40749, 1
2.147,123.014, 250.6, 5.41318, 1
2.148,123.071, 250.812, 5.41887, 1
2.149,123.129, 251.023, 5.42459, 1
2.15,123.186, 251.234, 5.43032, 1
2.151,123.243, 251.443, 5.43606, 1
2.152,123.301, 251.652, 5.44182, 1
2.153,123.358, 251.861, 5.44759, 1
2.154,123.415, 252.068, 5.45338, 1
2.155,123.472, 252.275, 5.45919, 1
2.156,123.53, 252.482, 5.46501, 1
2.157,123.587, 252.687, 5.47084, 1
2.158,123.644, 252.892, 5.4767, 1
2.159,123.702, 253.097, 5.48256, 1
2.16,123.759, 253.301, 5.48845, 1
2.161,123.816, 253.504, 5.49435, 1
2.162,123.873, 253.706, 5.50026, 1
2.163,123.931, 253.908, 5.50619, 1
2.164,123.988, 254.109, 5.51214, 1
2.165,124.045, 254.31, 5.5181, 1
2.166,124.103, 254.509, 5.52408, 1
2.167,124.16, 254.709, 5.53008, 1
2.168,124.217, 254.907, 5.53609, 1
2.169,124.275, 255.105, 5.54212, 1
2.17,124.332, 255.303, 5.54816, 1
2.171,124.389, 255.5, 5.55422, 1
2.172,124.446, 255.696, 5.5603, 1
2.173,124.504, 255.891, 5.56639, 1
2.174,124.561, 256.086, 5.5725, 1
2.175,124.618, 256.28, 5.57863, 1
2.176,124.676, 256.474, 5.58477, 1
2.177,124.733, 256.667, 5.59093, 1
2.178,124.79, 256.86, 5.59711, 1
2.179,124.848, 257.052, 5.6033, 1
2.18,124.905, 257.243, 5.60952, 1
2.181,124.962, 257.434, 5.61574, 1
2.182,125.019, 257.624, 5.62199, 1
2.183,125.077, 257.814, 5.62825, 1
2.184,125.134, 258.003, 5.63453, 1
2.185,125.191, 258.191, 5.64083, 1
2.186,125.249, 258.379, 5.64714, 1
2.187,125.306, 258.566, 5.65347, 1
2.188,125.363, 258.753, 5.65982, 1
2.189,125.42, 258.939, 5.66618, 1
2.19,125.478, 259.124, 5.67257, 1
2.191,125.535, 259.309, 5.67897, 1
2.192,125.592, 259.494, 5.68539, 1
2.193,125.65, 259.678, 5.69183, 1
2.194,125.707, 259.861, 5.69828, 1
2.195,125.764, 260.044, 5.70475, 1
2.196,125.822, 260.226, 5.71124, 1
2.197,125.879, 260.408, 5.71775, 1
2.198,125.936, 260.589, 5.72428, 1
2.199,125.993, 260.769, 5.73082, 1
2.2,126.051, 260.949, 5.73738, 1
2.201,126.108, 261.129, 5.74397, 1
2.202,126.165, 261.308, 5.75057, 1
2.203,126.223, 261.486, 5.75718, 1
2.204,126.28, 261.664, 5.76382, 1
2.205,126.337, 261.842, 5.77048, 1
2.206,126.394, 262.018, 5.77715, 1
2.207,126.452, 262.195, 5.78384, 1
2.208,126.509, 262.371, 5.79055, 1
2.209,126.566, 262.546, 5.79728, 1
2.21,126.624, 262.721, 5.80403, 1
2.211,126.681, 262.895, 5.8108, 1
2.212,126.738, 263.069, 5.81759, 1
2.213,126.796, 263.242, 5.82439, 1
2.214,126.853, 263.414, 5.83122, 1
2.215,126.91, 263.587, 5.83807, 1
2.216,126.967, 263.758, 5.84493, 1
2.217,127.025, 263.93, 5.85181, 1
2.218,127.082, 264.1, 5.85872, 1
2.219,127.139, 264.27, 5.86564, 1
2.22,127.197, 264.44, 5.87258, 1
2.221,127.254, 264.575, 5.87955, 1
2.222,127.311, 264.699, 5.88653, 1
2.223,127.369, 264.823, 5.89353, 1
2.224,127.426, 264.947, 5.90055, 1
2.225,127.483, 265.07, 5.9076, 1
2.226,127.54, 265.192, 5.91466, 1
2.227,127.598, 265.315, 5.92174, 1
2.228,127.655, 265.436, 5.92884, 1
2.229,127.712, 265.558, 5.93597, 1
2.23,127.77, 265.679, 5.94311, 1
2.231,127.827, 265.799, 5.95028, 1
2.232,127.884, 265.92, 5.95746, 1
2.233,127.941, 266.039, 5.96467, 1
2.234,127.999, 266.159, 5.9719, 1
2.235,128.056, 266.278, 5.97914, 1
2.236,128.113, 266.397, 5.98641, 1
2.237,128.171, 266.515, 5.9937, 1
2.238,128.228, 266.633, 6.00101, 1
2.239,128.285, 266.75, 6.00835, 1
2.24,128.343, 266.867, 6.0157, 1
2.241,128.4, 266.984, 6.02307, 1
2.242,128.457, 267.1, 6.03047, 1
2.243,128.514, 267.216, 6.03789, 1
2.244,128.572, 267.332, 6.04533, 1
2.245,128.629, 267.447, 6.05279, 1
2.246,128.686, 267.562, 6.06027, 1
2.247,128.744, 267.676, 6.06778, 1
2.248,128.801, 267.79, 6.07531, 1
2.249,128.858, 267.904, 6.08286, 1
2.25,128.916, 268.017, 6.09043, 1
2.251,128.973, 268.13, 6.09802, 1
2.252,129.03, 268.243, 6.10564, 1
2.253,129.087, 268.355, 6.11328, 1
2.254,129.145, 268.467, 6.12094, 1
2.255,129.202, 268.578, 6.12863, 1
2.256,129.259, 268.689, 6.13633, 1
2.257,129.317, 268.8, 6.14406, 1
2.258,129.374, 268.91, 6.15182, 1
2.259,129.431, 269.02, 6.15959, 1
2.26,129.488, 269.13, 6.16739, 1
2.261,129.546, 269.239, 6.17521, 1
2.262,129.603, 269.348, 6.18306, 1
2.263,129.66, 269.457, 6.19093, 1
2.264,129.718, 269.565, 6.19882, 1
2.265,129.775, 269.673, 6.20674, 1
2.266,129.832, 269.781, 6.21468, 1
2.267,129.89, 269.888, 6.22264, 1
2.268,129.947, 269.995, 6.23063, 1
2.269,130.004, 270.102, 6.23864, 1
2.27,130.061, 270.208, 6.24668, 1
2.271,130.119, 270.314, 6.25474, 1
2.272,130.176, 270.42, 6.26282, 1
2.273,130.233, 270.525, 6.27093, 1
2.274,130.291, 270.63, 6.27907, 1
2.275,130.348, 270.734, 6.28723, 1
2.276,130.405, 270.839, 6.29541, 1
2.277,130.462, 270.943, 6.30362, 1
2.278,130.52, 271.046, 6.31185, 1
2.279,130.577, 271.149, 6.32011, 1
2.28,130.634, 271.252, 6.32839, 1
2.281,130.692, 271.355, 6.3367, 1
2.282,130.749, 271.457, 6.34504, 1
2.283,130.806, 271.559, 6.3534, 1
2.284,130.864, 271.661, 6.36178, 1
2.285,130.921, 271.762, 6.37019, 1
2.286,130.978, 271.863, 6.37863, 1
2.287,131.035, 271.964, 6.38709, 1
2.288,131.093, 272.065, 6.39558, 1
2.289,131.15, 272.165, 6.4041, 1
2.29,131.207, 272.264, 6.41264, 1
2.291,131.265, 272.364, 6.42121, 1
2.292,131.322, 272.463, 6.4298, 1
2.293,131.379, 272.562, 6.43843, 1
2.294,131.437, 272.661, 6.44707, 1
2.295,131.494, 272.759, 6.45575, 1
2.296,131.551, 272.857, 6.46445, 1
2.297,131.608, 272.954, 6.47318, 1
2.298,131.666, 273.052, 6.48194, 1
2.299,131.723, 273.149, 6.49072, 1
2.3,131.78, 273.246, 6.49953, 1
2.301,131.838, 273.342, 6.50837, 1
2.302,131.895, 273.438, 6.51724, 1
2.303,131.952, 273.534, 6.52613, 1
2.304,132.009, 273.63, 6.53506, 1
2.305,132.067, 273.725, 6.54401, 1
2.306,132.124, 273.82, 6.55299, 1
2.307,132.181, 273.915, 6.562, 1
2.308,132.239, 274.009, 6.57103, 1
2.309,132.296, 274.103, 6.5801, 1
2.31,132.353, 274.197, 6.58919, 1
2.311,132.411, 274.291, 6.59831, 1
2.312,132.468, 274.384, 6.60746, 1
2.313,132.525, 274.477, 6.61664, 1
2.314,132.582, 274.57, 6.62585, 1
2.315,132.64, 274.662, 6.63509, 1
2.316,132.697, 274.754, 6.64436, 1
2.317,132.754, 274.846, 6.65366, 1
2.318,132.812, 274.938, 6.66299, 1
2.319,132.869, 275.029, 6.67235, 1
2.32,132.926, 275.12, 6.68174, 1
2.321,132.984, 275.211, 6.69115, 1
2.322,133.041, 275.301, 6.7006, 1
2.323,133.098, 275.391, 6.71008, 1
2.324,133.155, 275.481, 6.71959, 1
2.325,133.213, 275.571, 6.72913, 1
2.326,133.27, 275.66, 6.73871, 1
2.327,133.327, 275.75, 6.74831, 1
2.328,133.385, 275.838, 6.75794, 1
2.329,133.442, 275.927, 6.76761, 1
2.33,133.499, 276.015, 6.77731, 1
2.331,133.556, 276.103, 6.78703, 1
2.332,133.614, 276.191, 6.79679, 1
2.333,133.671, 276.279, 6.80659, 1
2.334,133.728, 276.366, 6.81641, 1
2.335,133.786, 276.453, 6.82627, 1
2.336,133.843, 276.54, 6.83616, 1
2.337,133.9, 276.626, 6.84608, 1
2.338,133.958, 276.713, 6.85603, 1
2.339,134.015, 276.799, 6.86602, 1
2.34,134.072, 276.884, 6.87604, 1
2.341,134.129, 276.97, 6.8861, 1
2.342,134.187, 277.055, 6.89618, 1
2.343,134.244, 277.14, 6.9063, 1
2.344,134.301, 277.225, 6.91646, 1
2.345,134.359, 277.309, 6.92664, 1
2.346,134.416, 277.394, 6.93687, 1
2.347,134.473, 277.478, 6.94712, 1
2.348,134.53, 277.561, 6.95741, 1
2.349,134.588, 277.645, 6.96774, 1
2.35,134.645, 277.728, 6.97809, 1
2.351,134.702, 277.811, 6.98849, 1
2.352,134.76, 277.894, 6.99892, 1
2.353,134.817, 277.976, 7.00938, 1
2.354,134.874, 278.059, 7.01988, 1
2.355,134.932, 278.141, 7.03042, 1
2.356,134.989, 278.223, 7.04099, 1
2.357,135.046, 278.304, 7.05159, 1
2.358,135.103, 278.385, 7.06223, 1
2.359,135.161, 278.467, 7.07291, 1
2.36,135.218, 278.547, 7.08363, 1
2.361,135.275, 278.628, 7.09438, 1
2.362,135.333, 278.708, 7.10516, 1
2.363,135.39, 278.789, 7.11599, 1
2.364,135.447, 278.868, 7.12685, 1
2.365,135.505, 278.948, 7.13775, 1
2.366,135.562, 279.028, 7.14868, 1
2.367,135.619, 279.107, 7.15966, 1
2.368,135.676, 279.186, 7.17067, 1
2.369,135.734, 279.265, 7.18172, 1
2.37,135.791, 279.343, 7.19281, 1
2.371,135.848, 279.421, 7.20393, 1
2.372,135.906, 279.5, 7.2151, 1
2.373,135.963, 279.577, 7.2263, 1
2.374,136.02, 279.655, 7.23754, 1
2.375,136.077, 279.732, 7.24882, 1
2.376,136.135, 279.81, 7.26014, 1
2.377,136.192, 279.887, 7.2715, 1
2.378,136.249, 279.963, 7.2829, 1
2.379,136.307, 280.04, 7.29434, 1
2.38,136.364, 280.116, 7.30582, 1
2.381,136.421, 280.192, 7.31734, 1
2.382,136.479, 280.268, 7.3289, 1
2.383,136.536, 280.344, 7.3405, 1
2.384,136.593, 280.419, 7.35214, 1
2.385,136.65, 280.494, 7.36382, 1
2.386,136.708, 280.569, 7.37554, 1
2.387,136.765, 280.644, 7.38731, 1
2.388,136.822, 280.719, 7.39912, 1
2.389,136.88, 280.793, 7.41096, 1
2.39,136.937, 280.867, 7.42285, 1
2.391,136.994, 280.941, 7.43479, 1
2.392,137.052, 281.015, 7.44676, 1
2.393,137.109, 281.088, 7.45878, 1
2.394,137.166, 281.162, 7.47084, 1
2.395,137.223, 281.235, 7.48295, 1
2.396,137.281, 281.308, 7.49509, 1
2.397,137.338, 281.38, 7.50729, 1
2.398,137.395, 281.453, 7.51952, 1
2.399,137.453, 281.525, 7.5318, 1
2.4,137.51, 281.597, 7.54412, 1
2.401,137.567, 281.669, 7.55649, 1
2.402,137.624, 281.741, 7.56891, 1
2.403,137.682, 281.812, 7.58136, 1
2.404,137.739, 281.883, 7.59387, 1
2.405,137.796, 281.954, 7.60641, 1
2.406,137.854, 282.025, 7.61901, 1
2.407,137.911, 282.096, 7.63165, 1
2.408,137.968, 282.166, 7.64434, 1
2.409,138.026, 282.236, 7.65707, 1
2.41,138.083, 282.306, 7.66985, 1
2.411,138.14, 282.376, 7.68267, 1
2.412,138.197, 282.446, 7.69555, 1
2.413,138.255, 282.515, 7.70847, 1
2.414,138.312, 282.585, 7.72144, 1
2.415,138.369, 282.654, 7.73445, 1
2.416,138.427, 282.723, 7.74752, 1
2.417,138.484, 282.791, 7.76063, 1
2.418,138.541, 282.86, 7.77379, 1
2.419,138.598, 282.928, 7.787, 1
2.42,138.656, 282.996, 7.80026, 1
2.421,138.713, 283.064, 7.81357, 1
2.422,138.77, 283.132, 7.82693, 1
2.423,138.828, 283.199, 7.84034, 1
2.424,138.885, 283.267, 7.8538, 1
2.425,138.942, 283.334, 7.86731, 1
2.426,139, 283.401, 7.88087, 1
2.427,139.057, 283.468, 7.89448, 1
2.428,139.114, 283.534, 7.90814, 1
2.429,139.171, 283.6, 7.92185, 1
2.43,139.229, 283.667, 7.93562, 1
2.431,139.286, 283.733, 7.94944, 1
2.432,139.343, 283.799, 7.96331, 1
2.433,139.401, 283.864, 7.97723, 1
2.434,139.458, 283.93, 7.99121, 1
2.435,139.515, 283.995, 8.00524, 1
2.436,139.573, 284.06, 8.01932, 1
2.437,139.63, 284.125, 8.03346, 1
2.438,139.687, 284.19, 8.04765, 1
2.439,139.744, 284.254, 8.06189, 1
2.44,139.802, 284.319, 8.07619, 1
2.441,139.859, 284.383, 8.09055, 1
2.442,139.916, 284.447, 8.10496, 1
2.443,139.974, 284.511, 8.11942, 1
2.444,140.031, 284.575, 8.13395, 1
2.445,140.088, 284.638, 8.14852, 1
2.446,140.145, 284.701, 8.16316, 1
2.447,140.203, 284.764, 8.17785, 1
2.448,140.26, 284.827, 8.1926, 1
2.449,140.317, 284.89, 8.20741, 1
2.45,140.375, 284.953, 8.22227, 1
2.451,140.432, 285.015, 8.23719, 1
2.452,140.489, 285.078, 8.25217, 1
2.453,140.547, 285.14, 8.26721, 1
2.454,140.604, 285.202, 8.28231, 1
2.455,140.661, 285.263, 8.29747, 1
2.456,140.718, 285.325, 8.31269, 1
2.457,140.776, 285.386, 8.32797, 1
2.458,140.833, 285.448, 8.3433, 1
2.459,140.89, 285.509, 8.3587, 1
2.46,140.948, 285.57, 8.37416, 1
2.461,141.005, 285.63, 8.38969, 1
2.462,141.062, 285.691, 8.40527, 1
2.463,141.12, 285.751, 8.42092, 1
2.464,141.177, 285.812, 8.43662, 1
2.465,141.234, 285.872, 8.4524, 1
2.466,141.291, 285.932, 8.46823, 1
2.467,141.349, 285.991, 8.48413, 1
2.468,141.406, 286.051, 8.50009, 1
2.469,141.463, 286.11, 8.51612, 1
2.47,141.521, 286.17, 8.53221, 1
2.471,141.578, 286.229, 8.54837, 1
2.472,141.635, 286.288, 8.56459, 1
2.473,141.692, 286.346, 8.58088, 1
2.474,141.75, 286.405, 8.59723, 1
2.475,141.807, 286.463, 8.61365, 1
2.476,141.864, 286.522, 8.63014, 1
2.477,141.922, 286.58, 8.64669, 1
2.478,141.979, 286.638, 8.66331, 1
2.479,142.036, 286.696, 8.68001, 1
2.48,142.094, 286.753, 8.69677, 1
2.481,142.151, 286.811, 8.71359, 1
2.482,142.208, 286.868, 8.73049, 1
2.483,142.265, 286.925, 8.74746, 1
2.484,142.323, 286.982, 8.7645, 1
2.485,142.38, 287.039, 8.78161, 1
2.486,142.437, 287.096, 8.79878, 1
2.487,142.495, 287.152, 8.81604, 1
2.488,142.552, 287.209, 8.83336, 1
2.489,142.609, 287.265, 8.85075, 1
2.49,142.666, 287.321, 8.86822, 1
2.491,142.724, 287.377, 8.88576, 1
2.492,142.781, 287.433, 8.90338, 1
2.493,142.838, 287.488, 8.92106, 1
2.494,142.896, 287.544, 8.93883, 1
2.495,142.953, 287.599, 8.95666, 1
2.496,143.01, 287.654, 8.97458, 1
2.497,143.068, 287.709, 8.99257, 1
2.498,143.125, 287.764, 9.01063, 1
2.499,143.182, 287.819, 9.02877, 1
2.5,143.239, 287.874, 9.04699, 1
2.501,143.297, 287.928, 9.06529, 1
2.502,143.354, 287.982, 9.08366, 1
2.503,143.411, 288.036, 9.10212, 1
2.504,143.469, 288.09, 9.12065, 1
2.505,143.526, 288.144, 9.13926, 1
2.506,143.583, 288.198, 9.15795, 1
2.507,143.641, 288.251, 9.17673, 1
2.508,143.698, 288.305, 9.19558, 1
2.509,143.755, 288.358, 9.21451, 1
2.51,143.812, 288.411, 9.23353, 1
2.511,143.87, 288.464, 9.25263, 1
2.512,143.927, 288.517, 9.27181, 1
2.513,143.984, 288.569, 9.29108, 1
2.514,144.042, 288.622, 9.31043, 1
2.515,144.099, 288.674, 9.32986, 1
2.516,144.156, 288.727, 9.34938, 1
2.517,144.213, 288.779, 9.36899, 1
2.518,144.271, 288.831, 9.38868, 1
2.519,144.328, 288.882, 9.40846, 1
2.52,144.385, 288.934, 9.42832, 1
2.521,144.443, 288.986, 9.44828, 1
2.522,144.5, 289.037, 9.46832, 1
2.523,144.557, 289.088, 9.48845, 1
2.524,144.615, 289.139, 9.50867, 1
2.525,144.672, 289.19, 9.52898, 1
2.526,144.729, 289.241, 9.54938, 1
2.527,144.786, 289.292, 9.56987, 1
2.528,144.844, 289.342, 9.59045, 1
2.529,144.901, 289.393, 9.61113, 1
2.53,144.958, 289.443, 9.6319, 1
2.531,145.016, 289.493, 9.65276, 1
2.532,145.073, 289.543, 9.67372, 1
2.533,145.13, 289.593, 9.69477, 1
2.534,145.188, 289.643, 9.71591, 1
2.535,145.245, 289.692, 9.73715, 1
2.536,145.302, 289.742, 9.75849, 1
2.537,145.359, 289.791, 9.77993, 1
2.538,145.417, 289.84, 9.80146, 1
2.539,145.474, 289.889, 9.82309, 1
2.54,145.531, 289.938, 9.84482, 1
2.541,145.589, 289.987, 9.86665, 1
2.542,145.646, 290.036, 9.88858, 1
2.543,145.703, 290.084, 9.91062, 1
2.544,145.76, 290.133, 9.93275, 1
2.545,145.818, 290.181, 9.95499, 1
2.546,145.875, 290.229, 9.97732, 1
2.547,145.932, 290.277, 9.99977, 1
2.548,145.99, 290.325, 10.0223, 1
2.549,146.047, 290.372, 10.045, 1
2.55,146.104, 290.42, 10.0677, 1
2.551,146.162, 290.468, 10.0906, 1
2.552,146.219, 290.515, 10.1136, 1
2.553,146.276, 290.562, 10.1366, 1
2.554,146.333, 290.609, 10.1598, 1
2.555,146.391, 290.656, 10.1831, 1
2.556,146.448, 290.703, 10.2065, 1
2.557,146.505, 290.75, 10.23, 1
2.558,146.563, 290.796, 10.2537, 1
2.559,146.62, 290.843, 10.2774, 1
2.56,146.677, 290.889, 10.3013, 1
2.561,146.734, 290.935, 10.3252, 1
2.562,146.792, 290.981, 10.3493, 1
2.563,146.849, 291.027, 10.3735, 1
2.564,146.906, 291.073, 10.3978, 1
2.565,146.964, 291.119, 10.4222, 1
2.566,147.021, 291.164, 10.4468, 1
2.567,147.078, 291.21, 10.4715, 1
2.568,147.136, 291.255, 10.4962, 1
2.569,147.193, 291.3, 10.5211, 1
2.57,147.25, 291.345, 10.5462, 1
2.571,147.307, 291.39, 10.5713, 1
2.572,147.365, 291.435, 10.5966, 1
2.573,147.422, 291.48, 10.622, 1
2.574,147.479, 291.524, 10.6475, 1
2.575,147.537, 291.569, 10.6731, 1
2.576,147.594, 291.613, 10.6989, 1
2.577,147.651, 291.657, 10.7248, 1
2.578,147.709, 291.701, 10.7508, 1
2.579,147.766, 291.745, 10.777, 1
2.58,147.823, 291.789, 10.8033, 1
2.581,147.88, 291.833, 10.8297, 1
2.582,147.938, 291.876, 10.8562, 1
2.583,147.995, 291.92, 10.8829, 1
2.584,148.052, 291.963, 10.9097, 1
2.585,148.11, 292.006, 10.9366, 1
2.586,148.167, 292.049, 10.9637, 1
2.587,148.224, 292.092, 10.9909, 1
2.588,148.281, 292.135, 11.0183, 1
2.589,148.339, 292.178, 11.0458, 1
2.59,148.396, 292.221, 11.0734, 1
2.591,148.453, 292.263, 11.1012, 1
2.592,148.511, 292.306, 11.1291, 1
2.593,148.568, 292.348, 11.1571, 1
2.594,148.625, 292.39, 11.1853, 1
2.595,148.683, 292.432, 11.2136, 1
2.596,148.74, 292.474, 11.2421, 1
2.597,148.797, 292.516, 11.2707, 1
2.598,148.854, 292.558, 11.2995, 1
2.599,148.912, 292.599, 11.3284, 1
2.6,148.969, 292.641, 11.3575, 1
2.601,149.026, 292.682, 11.3867, 1
2.602,149.084, 292.724, 11.4161, 1
2.603,149.141, 292.765, 11.4456, 1
2.604,149.198, 292.806, 11.4753, 1
2.605,149.256, 292.847, 11.5051, 1
2.606,149.313, 292.887, 11.5351, 1
2.607,149.37, 292.928, 11.5653, 1
2.608,149.427, 292.969, 11.5956, 1
2.609,149.485, 293.009, 11.6261, 1
2.61,149.542, 293.05, 11.6567, 1
2.611,149.599, 293.09, 11.6875, 1
2.612,149.657, 293.13, 11.7184, 1
2.613,149.714, 293.17, 11.7495, 1
2.614,149.771, 293.21, 11.7808, 1
2.615,149.828, 293.25, 11.8122, 1
2.616,149.886, 293.289, 11.8439, 1
2.617,149.943, 293.329, 11.8756, 1
2.618,150, 293.368, 11.9076, 1
2.619,150.058, 293.408, 11.9397, 1
2.62,150.115, 293.447, 11.972, 1
2.621,150.172, 293.486, 12.0045, 1
2.622,150.23, 293.525, 12.0371, 1
2.623,150.287, 293.564, 12.07, 1
2.624,150.344, 293.603, 12.103, 1
2.625,150.401, 293.642, 12.1361, 1
2.626,150.459, 293.68, 12.1695, 1
2.627,150.516, 293.719, 12.203, 1
2.628,150.573, 293.757, 12.2368, 1
2.629,150.631, 293.795, 12.2707, 1
2.63,150.688, 293.834, 12.3048, 1
2.631,150.745, 293.872, 12.3391, 1
2.632,150.802, 293.91, 12.3736, 1
2.633,150.86, 293.947, 12.4082, 1
2.634,150.917, 293.985, 12.4431, 1
2.635,150.974, 294.023, 12.4781, 1
2.636,151.032, 294.06, 12.5134, 1
2.637,151.089, 294.098, 12.5488, 1
2.638,151.146, 294.135, 12.5845, 1
2.639,151.204, 294.172, 12.6203, 1
2.64,151.261, 294.209, 12.6564, 1
2.641,151.318, 294.246, 12.6926, 1
2.642,151.375, 294.283, 12.7291, 1
2.643,151.433, 294.32, 12.7658, 1
2.644,151.49, 294.357, 12.8026, 1
2.645,151.547, 294.393, 12.8397, 1
2.646,151.605, 294.43, 12.877, 1
2.647,151.662, 294.466, 12.9145, 1
2.648,151.719, 294.503, 12.9522, 1
2.649,151.777, 294.539, 12.9902, 1
2.65,151.834, 294.575, 13.0283, 1
2.651,151.891, 294.611, 13.0667, 1
2.652,151.948, 294.647, 13.1053, 1
2.653,152.006, 294.682, 13.1441, 1
2.654,152.063, 294.718, 13.1832, 1
2.655,152.12, 294.754, 13.2224, 1
2.656,152.178, 294.789, 13.2619, 1
2.657,152.235, 294.825, 13.3017, 1
2.658,152.292, 294.86, 13.3416, 1
2.659,152.349, 294.895, 13.3818, 1
2.66,152.407, 294.93, 13.4223, 1
2.661,152.464, 294.965, 13.463, 1
2.662,152.521, 295, 13.5039, 1
2.663,152.579, 295.035, 13.545, 1
2.664,152.636, 295.069, 13.5865, 1
2.665,152.693, 295.104, 13.6281, 1
2.666,152.751, 295.138, 13.67, 1
2.667,152.808, 295.173, 13.7122, 1
2.668,152.865, 295.207, 13.7546, 1
2.669,152.922, 295.241, 13.7972, 1
2.67,152.98, 295.275, 13.8402, 1
2.671,153.037, 295.309, 13.8833, 1
2.672,153.094, 295.343, 13.9268, 1
2.673,153.152, 295.377, 13.9705, 1
2.674,153.209, 295.411, 14.0145, 1
2.675,153.266, 295.444, 14.0587, 1
2.676,153.324, 295.478, 14.1032, 1
2.677,153.381, 295.511, 14.148, 1
2.678,153.438, 295.544, 14.1931, 1
2.679,153.495, 295.578, 14.2384, 1
2.68,153.553, 295.611, 14.284, 1
2.681,153.61, 295.644, 14.3299, 1
2.682,153.667, 295.677, 14.3761, 1
2.683,153.725, 295.709, 14.4226, 1
2.684,153.782, 295.742, 14.4693, 1
2.685,153.839, 295.775, 14.5164, 1
2.686,153.896, 295.807, 14.5637, 1
2.687,153.954, 295.84, 14.6114, 1
2.688,154.011, 295.872, 14.6593, 1
2.689,154.068, 295.904, 14.7076, 1
2.69,154.126, 295.936, 14.7562, 1
2.691,154.183, 295.969, 14.805, 1
2.692,154.24, 296.001, 14.8542, 1
2.693,154.298, 296.032, 14.9037, 1
2.694,154.355, 296.064, 14.9535, 1
2.695,154.412, 296.096, 15.0036, 1
2.696,154.469, 296.127, 15.0541, 1
2.697,154.527, 296.159, 15.1049, 1
2.698,154.584, 296.19, 15.156, 1
2.699,154.641, 296.222, 15.2074, 1
2.7,154.699, 296.253, 15.2592, 1
2.701,154.756, 296.284, 15.3113, 1
2.702,154.813, 296.315, 15.3637, 1
2.703,154.87, 296.346, 15.4165, 1
2.704,154.928, 296.377, 15.4697, 1
2.705,154.985, 296.408, 15.5232, 1
2.706,155.042, 296.438, 15.577, 1
2.707,155.1, 296.469, 15.6312, 1
2.708,155.157, 296.499, 15.6857, 1
2.709,155.214, 296.53, 15.7407, 1
2.71,155.272, 296.56, 15.796, 1
2.711,155.329, 296.59, 15.8516, 1
2.712,155.386, 296.621, 15.9076, 1
2.713,155.443, 296.651, 15.964, 1
2.714,155.501, 296.681, 16.0208, 1
2.715,155.558, 296.71, 16.078, 1
2.716,155.615, 296.74, 16.1356, 1
2.717,155.673, 296.77, 16.1935, 1
2.718,155.73, 296.799, 16.2519, 1
2.719,155.787, 296.829, 16.3106, 1
2.72,155.845, 296.858, 16.3697, 1
2.721,155.902, 296.888, 16.4293, 1
2.722,155.959, 296.916, 16.5712, 1
2.723,156.016, 296.937, 16.6314, 1
2.724,156.074, 296.959, 16.6921, 1
2.725,156.131, 296.98, 16.7532, 1
2.726,156.188, 297.002, 16.8148, 1
2.727,156.246, 297.023, 16.8767, 1
2.728,156.303, 297.045, 16.9391, 1
2.729,156.36, 297.066, 17.002, 1
2.73,156.417, 297.087, 17.0652, 1
2.731,156.475, 297.108, 17.129, 1
2.732,156.532, 297.129, 17.1931, 1
2.733,156.589, 297.15, 17.2578, 1
2.734,156.647, 297.171, 17.3229, 1
2.735,156.704, 297.192, 17.3884, 1
2.736,156.761, 297.213, 17.4544, 1
2.737,156.819, 297.234, 17.5209, 1
2.738,156.876, 297.255, 17.5879, 1
2.739,156.933, 297.275, 17.6554, 1
2.74,156.99, 297.296, 17.7233, 1
2.741,157.048, 297.316, 17.7918, 1
2.742,157.105, 297.337, 17.8607, 1
2.743,157.162, 297.357, 17.9301, 1
2.744,157.22, 297.378, 18.0001, 1
2.745,157.277, 297.398, 18.0706, 1
2.746,157.334, 297.418, 18.1415, 1
2.747,157.392, 297.438, 18.213, 1
2.748,157.449, 297.458, 18.2851, 1
2.749,157.506, 297.478, 18.3576, 1
2.75,157.563, 297.498, 18.4308, 1
2.751,157.621, 297.518, 18.5044, 1
2.752,157.678, 297.538, 18.5786, 1
2.753,157.735, 297.558, 18.6534, 1
2.754,157.793, 297.577, 18.7287, 1
2.755,157.85, 297.597, 18.8046, 1
2.756,157.907, 297.616, 18.8811, 1
2.757,157.964, 297.636, 18.9581, 1
2.758,158.022, 297.655, 19.0358, 1
2.759,158.079, 297.675, 19.114, 1
2.76,158.136, 297.694, 19.1928, 1
2.761,158.194, 297.713, 19.2723, 1
2.762,158.251, 297.733, 19.3523, 1
2.763,158.308, 297.752, 19.433, 1
2.764,158.366, 297.771, 19.5143, 1
2.765,158.423, 297.79, 19.5962, 1
2.766,158.48, 297.809, 19.6788, 1
2.767,158.537, 297.828, 19.762, 1
2.768,158.595, 297.847, 19.8459, 1
2.769,158.652, 297.865, 19.9304, 1
