a(radian),a(degree),Eruling, Ebend
0.587,33.6326, 81.8334, 8.03779, 1
0.588,33.6899, 81.8237, 8.01876, 1
0.589,33.7472, 81.8141, 7.99982, 1
0.59,33.8045, 81.8044, 7.98096, 1
0.591,33.8618, 81.7947, 7.96218, 1
0.592,33.9191, 81.785, 7.94348, 1
0.593,33.9764, 81.7752, 7.92486, 1
0.594,34.0337, 81.7655, 7.90631, 1
0.595,34.091, 81.7557, 7.88785, 1
0.596,34.1483, 81.7459, 7.86947, 1
0.597,34.2056, 81.7361, 7.85116, 1
0.598,34.2629, 81.7262, 7.83293, 1
0.599,34.3202, 81.7164, 7.81478, 1
0.6,34.3775, 81.7065, 7.79671, 1
0.601,34.4348, 81.6966, 7.77871, 1
0.602,34.4921, 81.6867, 7.76078, 1
0.603,34.5494, 81.6768, 7.74294, 1
0.604,34.6067, 81.6669, 7.72516, 1
0.605,34.6639, 81.6569, 7.70746, 1
0.606,34.7212, 81.6469, 7.68984, 1
0.607,34.7785, 81.637, 7.67229, 1
0.608,34.8358, 81.6269, 7.65481, 1
0.609,34.8931, 81.6169, 7.6374, 1
0.61,34.9504, 81.6069, 7.62007, 1
0.611,35.0077, 81.5968, 7.60281, 1
0.612,35.065, 81.5867, 7.58562, 1
0.613,35.1223, 81.5766, 7.5685, 1
0.614,35.1796, 81.5665, 7.55145, 1
0.615,35.2369, 81.5563, 7.53447, 1
0.616,35.2942, 81.5462, 7.51756, 1
0.617,35.3515, 81.536, 7.50072, 1
0.618,35.4088, 81.5258, 7.48395, 1
0.619,35.4661, 81.5156, 7.46724, 1
0.62,35.5234, 81.5053, 7.45061, 1
0.621,35.5807, 81.4951, 7.43404, 1
0.622,35.638, 81.4848, 7.41754, 1
0.623,35.6953, 81.4745, 7.40111, 1
0.624,35.7526, 81.4642, 7.38475, 1
0.625,35.8099, 81.4539, 7.36845, 1
0.626,35.8672, 81.4435, 7.35221, 1
0.627,35.9245, 81.4331, 7.33605, 1
0.628,35.9817, 81.4227, 7.31994, 1
0.629,36.039, 81.4123, 7.30391, 1
0.63,36.0963, 81.4019, 7.28793, 1
0.631,36.1536, 81.3915, 7.27202, 1
0.632,36.2109, 81.381, 7.25618, 1
0.633,36.2682, 81.3705, 7.24039, 1
0.634,36.3255, 81.36, 7.22467, 1
0.635,36.3828, 81.3495, 7.20902, 1
0.636,36.4401, 81.339, 7.19342, 1
0.637,36.4974, 81.3284, 7.17789, 1
0.638,36.5547, 81.3178, 7.16242, 1
0.639,36.612, 81.3072, 7.14701, 1
0.64,36.6693, 81.2966, 7.13166, 1
0.641,36.7266, 81.286, 7.11637, 1
0.642,36.7839, 81.2753, 7.10114, 1
0.643,36.8412, 81.2646, 7.08598, 1
0.644,36.8985, 81.2539, 7.07087, 1
0.645,36.9558, 81.2432, 7.05582, 1
0.646,37.0131, 81.2325, 7.04083, 1
0.647,37.0704, 81.2218, 7.0259, 1
0.648,37.1277, 81.211, 7.01102, 1
0.649,37.185, 81.2002, 6.99621, 1
0.65,37.2423, 81.1894, 6.98145, 1
0.651,37.2996, 81.1785, 6.96675, 1
0.652,37.3568, 81.1677, 6.95211, 1
0.653,37.4141, 81.1568, 6.93752, 1
0.654,37.4714, 81.1459, 6.92299, 1
0.655,37.5287, 81.135, 6.90851, 1
0.656,37.586, 81.1241, 6.8941, 1
0.657,37.6433, 81.1132, 6.87973, 1
0.658,37.7006, 81.1022, 6.86543, 1
0.659,37.7579, 81.0912, 6.85117, 1
0.66,37.8152, 81.0802, 6.83697, 1
0.661,37.8725, 81.0692, 6.82283, 1
0.662,37.9298, 81.0581, 6.80874, 1
0.663,37.9871, 81.0471, 6.7947, 1
0.664,38.0444, 81.036, 6.78072, 1
0.665,38.1017, 81.0249, 6.76679, 1
0.666,38.159, 81.0137, 6.75292, 1
0.667,38.2163, 81.0026, 6.73909, 1
0.668,38.2736, 80.9914, 6.72532, 1
0.669,38.3309, 80.9803, 6.7116, 1
0.67,38.3882, 80.969, 6.69793, 1
0.671,38.4455, 80.9578, 6.68432, 1
0.672,38.5028, 80.9466, 6.67075, 1
0.673,38.5601, 80.9353, 6.65724, 1
0.674,38.6174, 80.924, 6.64378, 1
0.675,38.6747, 80.9127, 6.63036, 1
0.676,38.7319, 80.9014, 6.617, 1
0.677,38.7892, 80.8901, 6.60369, 1
0.678,38.8465, 80.8787, 6.59043, 1
0.679,38.9038, 80.8673, 6.57721, 1
0.68,38.9611, 80.8559, 6.56405, 1
0.681,39.0184, 80.8445, 6.55093, 1
0.682,39.0757, 80.833, 6.53787, 1
0.683,39.133, 80.8216, 6.52485, 1
0.684,39.1903, 80.8101, 6.51188, 1
0.685,39.2476, 80.7986, 6.49895, 1
0.686,39.3049, 80.787, 6.48608, 1
0.687,39.3622, 80.7755, 6.47325, 1
0.688,39.4195, 80.7639, 6.46047, 1
0.689,39.4768, 80.7523, 6.44774, 1
0.69,39.5341, 80.7407, 6.43505, 1
0.691,39.5914, 80.7291, 6.42241, 1
0.692,39.6487, 80.7174, 6.40982, 1
0.693,39.706, 80.7058, 6.39727, 1
0.694,39.7633, 80.6941, 6.38476, 1
0.695,39.8206, 80.6824, 6.37231, 1
0.696,39.8779, 80.6706, 6.3599, 1
0.697,39.9352, 80.6589, 6.34753, 1
0.698,39.9925, 80.6471, 6.33521, 1
0.699,40.0497, 80.6353, 6.32293, 1
0.7,40.107, 80.6235, 6.3107, 1
0.701,40.1643, 80.6116, 6.29851, 1
0.702,40.2216, 80.5998, 6.28636, 1
0.703,40.2789, 80.5879, 6.27426, 1
0.704,40.3362, 80.576, 6.2622, 1
0.705,40.3935, 80.5641, 6.25019, 1
0.706,40.4508, 80.5521, 6.23822, 1
0.707,40.5081, 80.5402, 6.22629, 1
0.708,40.5654, 80.5282, 6.2144, 1
0.709,40.6227, 80.5162, 6.20256, 1
0.71,40.68, 80.5042, 6.19076, 1
0.711,40.7373, 80.4921, 6.179, 1
0.712,40.7946, 80.48, 6.16728, 1
0.713,40.8519, 80.468, 6.1556, 1
0.714,40.9092, 80.4558, 6.14397, 1
0.715,40.9665, 80.4437, 6.13237, 1
0.716,41.0238, 80.4316, 6.12082, 1
0.717,41.0811, 80.4194, 6.10931, 1
0.718,41.1384, 80.4072, 6.09783, 1
0.719,41.1957, 80.395, 6.0864, 1
0.72,41.253, 80.3827, 6.07501, 1
0.721,41.3103, 80.3705, 6.06366, 1
0.722,41.3676, 80.3582, 6.05235, 1
0.723,41.4248, 80.3459, 6.04107, 1
0.724,41.4821, 80.3336, 6.02984, 1
0.725,41.5394, 80.3212, 6.01865, 1
0.726,41.5967, 80.3088, 6.00749, 1
0.727,41.654, 80.2964, 5.99638, 1
0.728,41.7113, 80.284, 5.9853, 1
0.729,41.7686, 80.2716, 5.97426, 1
0.73,41.8259, 80.2591, 5.96326, 1
0.731,41.8832, 80.2467, 5.95229, 1
0.732,41.9405, 80.2342, 5.94137, 1
0.733,41.9978, 80.2217, 5.93048, 1
0.734,42.0551, 80.2091, 5.91963, 1
0.735,42.1124, 80.1965, 5.90882, 1
0.736,42.1697, 80.184, 5.89804, 1
0.737,42.227, 80.1714, 5.8873, 1
0.738,42.2843, 80.1587, 5.8766, 1
0.739,42.3416, 80.1461, 5.86594, 1
0.74,42.3989, 80.1334, 5.85531, 1
0.741,42.4562, 80.1207, 5.84472, 1
0.742,42.5135, 80.108, 5.83416, 1
0.743,42.5708, 80.0952, 5.82364, 1
0.744,42.6281, 80.0825, 5.81315, 1
0.745,42.6854, 80.0697, 5.8027, 1
0.746,42.7427, 80.0569, 5.79229, 1
0.747,42.7999, 80.0441, 5.78191, 1
0.748,42.8572, 80.0312, 5.77157, 1
0.749,42.9145, 80.0183, 5.76126, 1
0.75,42.9718, 80.0054, 5.75098, 1
0.751,43.0291, 79.9925, 5.74074, 1
0.752,43.0864, 79.9796, 5.73054, 1
0.753,43.1437, 79.9666, 5.72037, 1
0.754,43.201, 79.9536, 5.71023, 1
0.755,43.2583, 79.9406, 5.70012, 1
0.756,43.3156, 79.9276, 5.69006, 1
0.757,43.3729, 79.9145, 5.68002, 1
0.758,43.4302, 79.9015, 5.67002, 1
0.759,43.4875, 79.8884, 5.66005, 1
0.76,43.5448, 79.8753, 5.65011, 1
0.761,43.6021, 79.8621, 5.64021, 1
0.762,43.6594, 79.8489, 5.63034, 1
0.763,43.7167, 79.8358, 5.6205, 1
0.764,43.774, 79.8225, 5.61069, 1
0.765,43.8313, 79.8093, 5.60092, 1
0.766,43.8886, 79.7961, 5.59118, 1
0.767,43.9459, 79.7828, 5.58147, 1
0.768,44.0032, 79.7695, 5.57179, 1
0.769,44.0605, 79.7561, 5.56215, 1
0.77,44.1178, 79.7428, 5.55254, 1
0.771,44.175, 79.7294, 5.54295, 1
0.772,44.2323, 79.716, 5.5334, 1
0.773,44.2896, 79.7026, 5.52388, 1
0.774,44.3469, 79.6892, 5.5144, 1
0.775,44.4042, 79.6757, 5.50494, 1
0.776,44.4615, 79.6622, 5.49551, 1
0.777,44.5188, 79.6487, 5.48611, 1
0.778,44.5761, 79.6352, 5.47675, 1
0.779,44.6334, 79.6216, 5.46741, 1
0.78,44.6907, 79.608, 5.45811, 1
0.781,44.748, 79.5944, 5.44883, 1
0.782,44.8053, 79.5808, 5.43959, 1
0.783,44.8626, 79.5671, 5.43037, 1
0.784,44.9199, 79.5535, 5.42119, 1
0.785,44.9772, 79.5398, 5.41203, 1
0.786,45.0345, 79.526, 5.4029, 1
0.787,45.0918, 79.5123, 5.39381, 1
0.788,45.1491, 79.4985, 5.38474, 1
0.789,45.2064, 79.4847, 5.3757, 1
0.79,45.2637, 79.4709, 5.36669, 1
0.791,45.321, 79.4571, 5.3577, 1
0.792,45.3783, 79.4432, 5.34875, 1
0.793,45.4356, 79.4293, 5.33983, 1
0.794,45.4928, 79.4154, 5.33093, 1
0.795,45.5501, 79.4015, 5.32206, 1
0.796,45.6074, 79.3875, 5.31322, 1
0.797,45.6647, 79.3735, 5.30441, 1
0.798,45.722, 79.3595, 5.29562, 1
0.799,45.7793, 79.3455, 5.28687, 1
0.8,45.8366, 79.3314, 5.27814, 1
0.801,45.8939, 79.3173, 5.26944, 1
0.802,45.9512, 79.3032, 5.26076, 1
0.803,46.0085, 79.2891, 5.25211, 1
0.804,46.0658, 79.275, 5.24349, 1
0.805,46.1231, 79.2608, 5.2349, 1
0.806,46.1804, 79.2466, 5.22634, 1
0.807,46.2377, 79.2324, 5.2178, 1
0.808,46.295, 79.2181, 5.20928, 1
0.809,46.3523, 79.2038, 5.2008, 1
0.81,46.4096, 79.1895, 5.19234, 1
0.811,46.4669, 79.1752, 5.1839, 1
0.812,46.5242, 79.1609, 5.1755, 1
0.813,46.5815, 79.1465, 5.16711, 1
0.814,46.6388, 79.1321, 5.15876, 1
0.815,46.6961, 79.1177, 5.15043, 1
0.816,46.7534, 79.1032, 5.14213, 1
0.817,46.8107, 79.0887, 5.13385, 1
0.818,46.8679, 79.0742, 5.12559, 1
0.819,46.9252, 79.0597, 5.11737, 1
0.82,46.9825, 79.0452, 5.10917, 1
0.821,47.0398, 79.0306, 5.10099, 1
0.822,47.0971, 79.016, 5.09284, 1
0.823,47.1544, 79.0014, 5.08471, 1
0.824,47.2117, 78.9867, 5.07661, 1
0.825,47.269, 78.9721, 5.06853, 1
0.826,47.3263, 78.9574, 5.06048, 1
0.827,47.3836, 78.9427, 5.05245, 1
0.828,47.4409, 78.9279, 5.04445, 1
0.829,47.4982, 78.9131, 5.03647, 1
0.83,47.5555, 78.8983, 5.02851, 1
0.831,47.6128, 78.8835, 5.02058, 1
0.832,47.6701, 78.8687, 5.01267, 1
0.833,47.7274, 78.8538, 5.00479, 1
0.834,47.7847, 78.8389, 4.99693, 1
0.835,47.842, 78.824, 4.98909, 1
0.836,47.8993, 78.809, 4.98128, 1
0.837,47.9566, 78.794, 4.97349, 1
0.838,48.0139, 78.779, 4.96573, 1
0.839,48.0712, 78.764, 4.95799, 1
0.84,48.1285, 78.749, 4.95027, 1
0.841,48.1858, 78.7339, 4.94257, 1
0.842,48.243, 78.7188, 4.9349, 1
0.843,48.3003, 78.7037, 4.92725, 1
0.844,48.3576, 78.6885, 4.91962, 1
0.845,48.4149, 78.6733, 4.91202, 1
0.846,48.4722, 78.6581, 4.90444, 1
0.847,48.5295, 78.6429, 4.89688, 1
0.848,48.5868, 78.6276, 4.88934, 1
0.849,48.6441, 78.6123, 4.88183, 1
0.85,48.7014, 78.597, 4.87434, 1
0.851,48.7587, 78.5817, 4.86687, 1
0.852,48.816, 78.5663, 4.85942, 1
0.853,48.8733, 78.5509, 4.85199, 1
0.854,48.9306, 78.5355, 4.84459, 1
0.855,48.9879, 78.5201, 4.83721, 1
0.856,49.0452, 78.5046, 4.82985, 1
0.857,49.1025, 78.4891, 4.82251, 1
0.858,49.1598, 78.4736, 4.81519, 1
0.859,49.2171, 78.458, 4.80789, 1
0.86,49.2744, 78.4425, 4.80062, 1
0.861,49.3317, 78.4269, 4.79337, 1
0.862,49.389, 78.4112, 4.78613, 1
0.863,49.4463, 78.3956, 4.77892, 1
0.864,49.5036, 78.3799, 4.77173, 1
0.865,49.5608, 78.3642, 4.76456, 1
0.866,49.6181, 78.3485, 4.75741, 1
0.867,49.6754, 78.3327, 4.75029, 1
0.868,49.7327, 78.3169, 4.74318, 1
0.869,49.79, 78.3011, 4.73609, 1
0.87,49.8473, 78.2852, 4.72903, 1
0.871,49.9046, 78.2694, 4.72198, 1
0.872,49.9619, 78.2535, 4.71496, 1
0.873,50.0192, 78.2376, 4.70795, 1
0.874,50.0765, 78.2216, 4.70097, 1
0.875,50.1338, 78.2056, 4.694, 1
0.876,50.1911, 78.1896, 4.68706, 1
0.877,50.2484, 78.1736, 4.68013, 1
0.878,50.3057, 78.1575, 4.67323, 1
0.879,50.363, 78.1414, 4.66634, 1
0.88,50.4203, 78.1253, 4.65948, 1
0.881,50.4776, 78.1092, 4.65263, 1
0.882,50.5349, 78.093, 4.64581, 1
0.883,50.5922, 78.0768, 4.639, 1
0.884,50.6495, 78.0606, 4.63221, 1
0.885,50.7068, 78.0443, 4.62544, 1
0.886,50.7641, 78.0281, 4.61869, 1
0.887,50.8214, 78.0117, 4.61196, 1
0.888,50.8787, 77.9954, 4.60525, 1
0.889,50.9359, 77.979, 4.59856, 1
0.89,50.9932, 77.9627, 4.59189, 1
0.891,51.0505, 77.9462, 4.58523, 1
0.892,51.1078, 77.9298, 4.5786, 1
0.893,51.1651, 77.9133, 4.57198, 1
0.894,51.2224, 77.8968, 4.56538, 1
0.895,51.2797, 77.8803, 4.5588, 1
0.896,51.337, 77.8637, 4.55224, 1
0.897,51.3943, 77.8471, 4.5457, 1
0.898,51.4516, 77.8305, 4.53917, 1
0.899,51.5089, 77.8139, 4.53267, 1
0.9,51.5662, 77.7972, 4.52618, 1
0.901,51.6235, 77.7805, 4.51971, 1
0.902,51.6808, 77.7638, 4.51326, 1
0.903,51.7381, 77.747, 4.50682, 1
0.904,51.7954, 77.7302, 4.50041, 1
0.905,51.8527, 77.7134, 4.49401, 1
0.906,51.91, 77.6965, 4.48763, 1
0.907,51.9673, 77.6797, 4.48126, 1
0.908,52.0246, 77.6628, 4.47492, 1
0.909,52.0819, 77.6458, 4.46859, 1
0.91,52.1392, 77.6289, 4.46228, 1
0.911,52.1965, 77.6119, 4.45599, 1
0.912,52.2538, 77.5949, 4.44971, 1
0.913,52.311, 77.5778, 4.44345, 1
0.914,52.3683, 77.5607, 4.43721, 1
0.915,52.4256, 77.5436, 4.43099, 1
0.916,52.4829, 77.5265, 4.42478, 1
0.917,52.5402, 77.5093, 4.41859, 1
0.918,52.5975, 77.4922, 4.41242, 1
0.919,52.6548, 77.4749, 4.40626, 1
0.92,52.7121, 77.4577, 4.40012, 1
0.921,52.7694, 77.4404, 4.394, 1
0.922,52.8267, 77.4231, 4.38789, 1
0.923,52.884, 77.4057, 4.3818, 1
0.924,52.9413, 77.3884, 4.37573, 1
0.925,52.9986, 77.371, 4.36967, 1
0.926,53.0559, 77.3535, 4.36363, 1
0.927,53.1132, 77.3361, 4.35761, 1
0.928,53.1705, 77.3186, 4.3516, 1
0.929,53.2278, 77.3011, 4.34561, 1
0.93,53.2851, 77.2835, 4.33963, 1
0.931,53.3424, 77.2659, 4.33367, 1
0.932,53.3997, 77.2483, 4.32773, 1
0.933,53.457, 77.2307, 4.3218, 1
0.934,53.5143, 77.213, 4.31589, 1
0.935,53.5716, 77.1953, 4.31, 1
0.936,53.6288, 77.1776, 4.30412, 1
0.937,53.6861, 77.1598, 4.29826, 1
0.938,53.7434, 77.142, 4.29241, 1
0.939,53.8007, 77.1242, 4.28658, 1
0.94,53.858, 77.1064, 4.28076, 1
0.941,53.9153, 77.0885, 4.27496, 1
0.942,53.9726, 77.0706, 4.26917, 1
0.943,54.0299, 77.0526, 4.2634, 1
0.944,54.0872, 77.0347, 4.25765, 1
0.945,54.1445, 77.0167, 4.25191, 1
0.946,54.2018, 76.9986, 4.24618, 1
0.947,54.2591, 76.9806, 4.24047, 1
0.948,54.3164, 76.9625, 4.23478, 1
0.949,54.3737, 76.9443, 4.2291, 1
0.95,54.431, 76.9262, 4.22343, 1
0.951,54.4883, 76.908, 4.21779, 1
0.952,54.5456, 76.8898, 4.21215, 1
0.953,54.6029, 76.8715, 4.20653, 1
0.954,54.6602, 76.8532, 4.20093, 1
0.955,54.7175, 76.8349, 4.19534, 1
0.956,54.7748, 76.8166, 4.18976, 1
0.957,54.8321, 76.7982, 4.1842, 1
0.958,54.8894, 76.7798, 4.17865, 1
0.959,54.9467, 76.7613, 4.17312, 1
0.96,55.0039, 76.7429, 4.1676, 1
0.961,55.0612, 76.7243, 4.1621, 1
0.962,55.1185, 76.7058, 4.15661, 1
0.963,55.1758, 76.6872, 4.15114, 1
0.964,55.2331, 76.6686, 4.14568, 1
0.965,55.2904, 76.65, 4.14023, 1
0.966,55.3477, 76.6313, 4.1348, 1
0.967,55.405, 76.6127, 4.12938, 1
0.968,55.4623, 76.5939, 4.12398, 1
0.969,55.5196, 76.5752, 4.11859, 1
0.97,55.5769, 76.5564, 4.11321, 1
0.971,55.6342, 76.5375, 4.10785, 1
0.972,55.6915, 76.5187, 4.1025, 1
0.973,55.7488, 76.4998, 4.09717, 1
0.974,55.8061, 76.4809, 4.09185, 1
0.975,55.8634, 76.4619, 4.08654, 1
0.976,55.9207, 76.4429, 4.08125, 1
0.977,55.978, 76.4239, 4.07597, 1
0.978,56.0353, 76.4049, 4.0707, 1
0.979,56.0926, 76.3858, 4.06545, 1
0.98,56.1499, 76.3667, 4.06021, 1
0.981,56.2072, 76.3475, 4.05499, 1
0.982,56.2645, 76.3283, 4.04977, 1
0.983,56.3218, 76.3091, 4.04457, 1
0.984,56.379, 76.2899, 4.03939, 1
0.985,56.4363, 76.2706, 4.03421, 1
0.986,56.4936, 76.2513, 4.02906, 1
0.987,56.5509, 76.2319, 4.02391, 1
0.988,56.6082, 76.2125, 4.01878, 1
0.989,56.6655, 76.1931, 4.01365, 1
0.99,56.7228, 76.1737, 4.00855, 1
0.991,56.7801, 76.1542, 4.00345, 1
0.992,56.8374, 76.1347, 3.99837, 1
0.993,56.8947, 76.1151, 3.9933, 1
0.994,56.952, 76.0955, 3.98825, 1
0.995,57.0093, 76.0759, 3.9832, 1
0.996,57.0666, 76.0563, 3.97817, 1
0.997,57.1239, 76.0366, 3.97315, 1
0.998,57.1812, 76.0169, 3.96815, 1
0.999,57.2385, 75.9971, 3.96315, 1
1,57.2958, 75.9773, 3.95817, 1
1.001,57.3531, 75.9575, 3.95321, 1
1.002,57.4104, 75.9376, 3.94825, 1
1.003,57.4677, 75.9178, 3.94331, 1
1.004,57.525, 75.8978, 3.93838, 1
1.005,57.5823, 75.8779, 3.93346, 1
1.006,57.6396, 75.8579, 3.92855, 1
1.007,57.6968, 75.8379, 3.92366, 1
1.008,57.7541, 75.8178, 3.91877, 1
1.009,57.8114, 75.7977, 3.9139, 1
1.01,57.8687, 75.7776, 3.90905, 1
1.011,57.926, 75.7574, 3.9042, 1
1.012,57.9833, 75.7372, 3.89937, 1
1.013,58.0406, 75.717, 3.89455, 1
1.014,58.0979, 75.6967, 3.88974, 1
1.015,58.1552, 75.6764, 3.88494, 1
1.016,58.2125, 75.656, 3.88015, 1
1.017,58.2698, 75.6357, 3.87538, 1
1.018,58.3271, 75.6153, 3.87061, 1
1.019,58.3844, 75.5948, 3.86586, 1
1.02,58.4417, 75.5743, 3.86112, 1
1.021,58.499, 75.5538, 3.8564, 1
1.022,58.5563, 75.5333, 3.85168, 1
1.023,58.6136, 75.5127, 3.84697, 1
1.024,58.6709, 75.492, 3.84228, 1
1.025,58.7282, 75.4714, 3.8376, 1
1.026,58.7855, 75.4507, 3.83293, 1
1.027,58.8428, 75.4299, 3.82827, 1
1.028,58.9001, 75.4092, 3.82362, 1
1.029,58.9574, 75.3884, 3.81899, 1
1.03,59.0147, 75.3675, 3.81436, 1
1.031,59.0719, 75.3467, 3.80975, 1
1.032,59.1292, 75.3257, 3.80515, 1
1.033,59.1865, 75.3048, 3.80055, 1
1.034,59.2438, 75.2838, 3.79597, 1
1.035,59.3011, 75.2628, 3.79141, 1
1.036,59.3584, 75.2417, 3.78685, 1
1.037,59.4157, 75.2206, 3.7823, 1
1.038,59.473, 75.1995, 3.77776, 1
1.039,59.5303, 75.1783, 3.77324, 1
1.04,59.5876, 75.1571, 3.76872, 1
1.041,59.6449, 75.1359, 3.76422, 1
1.042,59.7022, 75.1146, 3.75973, 1
1.043,59.7595, 75.0933, 3.75525, 1
1.044,59.8168, 75.0719, 3.75077, 1
1.045,59.8741, 75.0505, 3.74631, 1
1.046,59.9314, 75.0291, 3.74186, 1
1.047,59.9887, 75.0076, 3.73742, 1
1.048,60.046, 74.9861, 3.733, 1
1.049,60.1033, 74.9646, 3.72858, 1
1.05,60.1606, 74.943, 3.72417, 1
1.051,60.2179, 74.9214, 3.71977, 1
1.052,60.2752, 74.8997, 3.71539, 1
1.053,60.3325, 74.878, 3.71101, 1
1.054,60.3898, 74.8563, 3.70665, 1
1.055,60.447, 74.8345, 3.70229, 1
1.056,60.5043, 74.8127, 3.69795, 1
1.057,60.5616, 74.7909, 3.69361, 1
1.058,60.6189, 74.769, 3.68929, 1
1.059,60.6762, 74.7471, 3.68497, 1
1.06,60.7335, 74.7251, 3.68067, 1
1.061,60.7908, 74.7031, 3.67637, 1
1.062,60.8481, 74.6811, 3.67209, 1
1.063,60.9054, 74.659, 3.66782, 1
1.064,60.9627, 74.6369, 3.66355, 1
1.065,61.02, 74.6148, 3.6593, 1
1.066,61.0773, 74.5926, 3.65505, 1
1.067,61.1346, 74.5703, 3.65082, 1
1.068,61.1919, 74.5481, 3.6466, 1
1.069,61.2492, 74.5258, 3.64238, 1
1.07,61.3065, 74.5034, 3.63818, 1
1.071,61.3638, 74.481, 3.63399, 1
1.072,61.4211, 74.4586, 3.6298, 1
1.073,61.4784, 74.4361, 3.62563, 1
1.074,61.5357, 74.4136, 3.62146, 1
1.075,61.593, 74.3911, 3.61731, 1
1.076,61.6503, 74.3685, 3.61316, 1
1.077,61.7076, 74.3459, 3.60902, 1
1.078,61.7649, 74.3232, 3.6049, 1
1.079,61.8221, 74.3005, 3.60078, 1
1.08,61.8794, 74.2778, 3.59667, 1
1.081,61.9367, 74.255, 3.59258, 1
1.082,61.994, 74.2322, 3.58849, 1
1.083,62.0513, 74.2093, 3.58441, 1
1.084,62.1086, 74.1864, 3.58034, 1
1.085,62.1659, 74.1634, 3.57628, 1
1.086,62.2232, 74.1405, 3.57223, 1
1.087,62.2805, 74.1174, 3.56819, 1
1.088,62.3378, 74.0944, 3.56415, 1
1.089,62.3951, 74.0713, 3.56013, 1
1.09,62.4524, 74.0481, 3.55612, 1
1.091,62.5097, 74.0249, 3.55211, 1
1.092,62.567, 74.0017, 3.54812, 1
1.093,62.6243, 73.9784, 3.54413, 1
1.094,62.6816, 73.9551, 3.54016, 1
1.095,62.7389, 73.9318, 3.53619, 1
1.096,62.7962, 73.9084, 3.53223, 1
1.097,62.8535, 73.8849, 3.52828, 1
1.098,62.9108, 73.8614, 3.52434, 1
1.099,62.9681, 73.8379, 3.52041, 1
1.1,63.0254, 73.8144, 3.51648, 1
1.101,63.0827, 73.7908, 3.51257, 1
1.102,63.1399, 73.7671, 3.50866, 1
1.103,63.1972, 73.7434, 3.50477, 1
1.104,63.2545, 73.7197, 3.50088, 1
1.105,63.3118, 73.6959, 3.497, 1
1.106,63.3691, 73.6721, 3.49313, 1
1.107,63.4264, 73.6483, 3.48927, 1
1.108,63.4837, 73.6244, 3.48542, 1
1.109,63.541, 73.6004, 3.48158, 1
1.11,63.5983, 73.5764, 3.47774, 1
1.111,63.6556, 73.5524, 3.47391, 1
1.112,63.7129, 73.5283, 3.4701, 1
1.113,63.7702, 73.5042, 3.46629, 1
1.114,63.8275, 73.4801, 3.46249, 1
1.115,63.8848, 73.4559, 3.4587, 1
1.116,63.9421, 73.4316, 3.45491, 1
1.117,63.9994, 73.4073, 3.45114, 1
1.118,64.0567, 73.383, 3.44737, 1
1.119,64.114, 73.3586, 3.44361, 1
1.12,64.1713, 73.3342, 3.43986, 1
1.121,64.2286, 73.3098, 3.43612, 1
1.122,64.2859, 73.2853, 3.43239, 1
1.123,64.3432, 73.2607, 3.42866, 1
1.124,64.4005, 73.2361, 3.42495, 1
1.125,64.4578, 73.2115, 3.42124, 1
1.126,64.515, 73.1868, 3.41754, 1
1.127,64.5723, 73.1621, 3.41385, 1
1.128,64.6296, 73.1373, 3.41016, 1
1.129,64.6869, 73.1125, 3.40649, 1
1.13,64.7442, 73.0877, 3.40282, 1
1.131,64.8015, 73.0628, 3.39916, 1
1.132,64.8588, 73.0378, 3.39551, 1
1.133,64.9161, 73.0128, 3.39187, 1
1.134,64.9734, 72.9878, 3.38823, 1
1.135,65.0307, 72.9627, 3.38461, 1
1.136,65.088, 72.9376, 3.38099, 1
1.137,65.1453, 72.9124, 3.37738, 1
1.138,65.2026, 72.8872, 3.37377, 1
1.139,65.2599, 72.8619, 3.37018, 1
1.14,65.3172, 72.8366, 3.36659, 1
1.141,65.3745, 72.8113, 3.36301, 1
1.142,65.4318, 72.7859, 3.35944, 1
1.143,65.4891, 72.7604, 3.35588, 1
1.144,65.5464, 72.735, 3.35232, 1
1.145,65.6037, 72.7094, 3.34877, 1
1.146,65.661, 72.6838, 3.34523, 1
1.147,65.7183, 72.6582, 3.3417, 1
1.148,65.7756, 72.6325, 3.33818, 1
1.149,65.8329, 72.6068, 3.33466, 1
1.15,65.8901, 72.5811, 3.33115, 1
1.151,65.9474, 72.5552, 3.32765, 1
1.152,66.0047, 72.5294, 3.32415, 1
1.153,66.062, 72.5035, 3.32067, 1
1.154,66.1193, 72.4775, 3.31719, 1
1.155,66.1766, 72.4515, 3.31372, 1
1.156,66.2339, 72.4255, 3.31025, 1
1.157,66.2912, 72.3994, 3.3068, 1
1.158,66.3485, 72.3732, 3.30335, 1
1.159,66.4058, 72.347, 3.29991, 1
1.16,66.4631, 72.3208, 3.29647, 1
1.161,66.5204, 72.2945, 3.29305, 1
1.162,66.5777, 72.2682, 3.28963, 1
1.163,66.635, 72.2418, 3.28621, 1
1.164,66.6923, 72.2154, 3.28281, 1
1.165,66.7496, 72.1889, 3.27941, 1
1.166,66.8069, 72.1624, 3.27602, 1
1.167,66.8642, 72.1358, 3.27264, 1
1.168,66.9215, 72.1092, 3.26926, 1
1.169,66.9788, 72.0825, 3.2659, 1
1.17,67.0361, 72.0558, 3.26254, 1
1.171,67.0934, 72.029, 3.25918, 1
1.172,67.1507, 72.0018, 3.15147, 1
1.173,67.2079, 71.9658, 3.14802, 1
